SKILL_ID,SKILL_NAME,text_type,text_mode,text_genre,skill_domain,task_complexity,cognitive_demand,extraction_confidence,extraction_notes,extracted_timestamp
87fa3477-355a-4470-8a98-863f0bda5d08,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on seventh-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). This is advanced complexity as it involves creating complete texts rather than identifying or analyzing existing ones.",2025-10-16T12:07:34.368739
a1e6232e-90fb-4c92-a122-d3a89670314b,Provide an introductory paragraph that provides relevant context in sixth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Writing an introductory paragraph for informative writing requires synthesizing relevant context and organizing information. This is intermediate complexity as it involves applying organizational structures while creating original content, though not at the most advanced level of full essay composition.",2025-10-16T12:07:40.496369
ab1c8582-5d8a-49c7-a07a-c3d71c80f86e,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on twelfth-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). Grade 12 level and composition requirement indicate advanced complexity.",2025-10-16T12:07:46.417329
c43a1abe-c049-4514-aa93-8483dbe7fcd7,Introduce a topic in Kindergarten informative writing,informational,prose,expository,writing,basic,application,high,"Kindergarten informative writing focuses on introducing topics in expository texts. This is a foundational writing skill requiring students to apply their understanding of topic introduction, though at a basic developmental level appropriate for emergent writers.",2025-10-16T12:07:50.753923
5a6555b2-1a2f-4a80-a64f-70323461e73c,Use appropriate transitions to create cohesion and clarity in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying transitional devices in informative/expository writing to improve text cohesion and clarity, which requires understanding of text structure and appropriate application of transitions.",2025-10-16T12:07:54.787417
87a5d706-52b5-4371-9d39-6d81cceea631,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in eighth-grade informative writing",informational,prose,expository,writing,advanced,synthesis,high,"This skill involves synthesizing multiple types of evidence (facts, details, quotations, examples) to develop informative writing topics, which requires advanced composition skills and synthesis-level cognitive processing typical of grade 8 informative/expository writing.",2025-10-16T12:07:59.073096
a0d5994c-916f-4e4b-abe7-964e17ee136e,Develop a topic by including formatting and multimedia in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing through formatting and multimedia integration, which requires applying technical and compositional knowledge to enhance expository content",2025-10-16T12:08:04.086219
8b2da4ce-6cb6-406a-b895-9a6b885fda00,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in seventh-grade informative writing",informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing through incorporation of supporting evidence. Requires applying knowledge of topic development and evidence selection, which is intermediate complexity for grade 7.",2025-10-16T12:08:08.183869
0bc6c21a-e3f7-4767-9563-dacedb2e9d81,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on eleventh-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). Grade 11 level and composition requirement indicate advanced complexity.",2025-10-16T12:08:12.171421
38145143-2077-41f5-8b23-5396610f94db,Use appropriate transitions to create cohesion and clarity in eighth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying transitional devices in informative/expository writing to improve text cohesion and clarity, which requires understanding of text structure and appropriate application of transitions.",2025-10-16T12:08:16.510051
af1fd727-8dcb-4850-8225-83a6310089eb,Introduce a topic with a topic sentence in eighth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informative writing with topic sentences, which is an expository writing task requiring application of organizational structure. While creating topic sentences involves some synthesis, the primary cognitive demand is applying the concept of topic sentences to introduce informational content.",2025-10-16T12:08:23.015040
ca790b37-331c-4cc5-bcd3-23b7bd30bc12,Group related ideas logically in paragraphs in fourth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on organizing related ideas into logical paragraph structures in informative writing, requiring students to apply organizational principles to group content coherently.",2025-10-16T12:08:27.207270
12a66270-2761-46ba-b3fb-b90686a947a5,"Organize ideas, concepts, and information using strategies in seventh-grade informative writing (e.g., definition, classification, comparison/contrast, and cause/effect)",informational,prose,expository,writing,intermediate,application,high,"Skill focuses on organizing informational content using specific expository strategies (definition, classification, comparison/contrast, cause/effect) in writing production. Requires applying organizational structures rather than just identifying them, placing it at intermediate complexity and application level of Bloom's taxonomy.",2025-10-16T12:08:31.333160
188429b2-f7f8-49f5-a134-48705d4edebd,Group related ideas logically in paragraphs in fifth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on organizing informational content into logical paragraph structures, requiring students to apply organizational principles to group related ideas in informative/expository writing.",2025-10-16T12:08:35.304865
2cef95e7-3c3f-420b-b1ed-32ef2f60f9ea,Use formal language in fourth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying formal language conventions in informative/expository writing. Requires understanding and applying appropriate register and tone for informational purposes, which is an intermediate-level application skill for grade 4.",2025-10-16T12:08:46.608898
58dff5be-314d-43eb-bcb9-3af1ceb8fc55,Introduce a topic with a topic sentence in third-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informational topics with topic sentences, which is a foundational organizational structure in expository writing. Requires applying knowledge of topic sentences to create informative text introductions.",2025-10-16T12:08:50.814586
a5d0122e-b413-4413-82e7-bd45c229db95,Develop a topic by including supporting facts and definitions in second-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing by applying supporting facts and definitions to elaborate on a topic, which is an application-level task requiring students to use knowledge in a structured writing context.",2025-10-16T12:08:57.472962
50fa5eaf-170e-49a7-8078-45082f5604fb,Develop a topic by including formatting and multimedia in eighth-grade informative writing,informational,prose,expository,writing,advanced,synthesis,high,"Skill focuses on developing informative writing through formatting and multimedia integration, requiring synthesis of content with presentation elements. This is an advanced writing production task that goes beyond basic composition to include multimodal elements.",2025-10-16T12:09:03.381914
a638101a-f317-41e8-8b07-30f772ad4da3,"Develop a topic by including related facts, concrete details, quotations, examples, and other information in fifth-grade informative writing",informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing through application of supporting details. Students must apply knowledge of topic development by selecting and incorporating various types of evidence (facts, details, quotations, examples). This is intermediate complexity as it requires understanding how to support ideas but not yet advanced synthesis of multiple complex sources.",2025-10-16T12:09:09.148669
0d22cf4f-e458-4a7e-bc98-9d417a553c75,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in sixth-grade informative writing",informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing through application of supporting evidence. Requires selecting and integrating relevant facts, details, and examples - an application-level task. Intermediate complexity as it involves purposeful selection and integration of multiple types of evidence rather than basic writing or advanced synthesis.",2025-10-16T12:09:16.974241
e0656119-200f-4451-bf52-94c3b4c97829,Introduce a topic with a topic sentence in fifth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informative writing with topic sentences, which is an expository writing task requiring students to apply their understanding of text structure and topic development in informational contexts.",2025-10-16T12:10:21.714404
2c991a8c-e671-4b83-af2a-6f3169d575a9,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on eighth-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill involves understanding audience and purpose, which are advanced writing considerations. Text type is informational since it's informative writing, and genre is expository as the primary mode of informing.",2025-10-16T12:10:27.406778
4af7290d-8b90-49fb-a679-13f8b24e52e6,Provide a concluding statement or section in sixth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,Providing a concluding statement requires synthesizing information presented in the informative text and crafting an appropriate ending. This is a core component of informative/expository writing structure at grade 6 level.,2025-10-16T12:10:31.202678
31808ea3-0122-47c3-a194-636ef3be905c,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on ninth-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading materials and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). This is advanced complexity as it involves creating complete texts rather than identifying or analyzing existing ones.",2025-10-16T12:10:38.794656
c790848b-74d7-4c92-847f-ff07cc138168,Include facts and details to support a topic in first-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill involves applying knowledge of facts and details to support informative writing topics. While foundational for grade 1, it requires selecting and applying relevant information, making it intermediate complexity with application-level cognitive demand.",2025-10-16T12:10:44.939835
8b576cca-e1d8-465b-8f3c-ea6f11834f1b,Use precise language and domain-specific vocabulary in eighth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying precise language and domain-specific vocabulary in informative/expository writing. This requires selecting and using appropriate terminology, which is an application-level skill rather than basic recall or advanced synthesis.",2025-10-16T12:10:50.894896
f5c2353b-cddf-4225-bf07-914d653bc1f3,Group related paragraphs logically in sections in sixth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Skill involves organizing and grouping related paragraphs into logical sections, which requires synthesizing information and creating organizational structure in informative/expository writing. This is a compositional skill beyond basic paragraph writing.",2025-10-16T12:10:55.456739
5b7be012-57c0-4143-9fdb-0e4a185cd16d,Identify the performance task of a second-grade informative writing prompt,informational,prose,expository,writing,basic,comprehension,high,"Skill focuses on identifying/understanding the performance task within an informative writing prompt, which is a foundational comprehension skill needed before executing the writing task itself. The skill is about understanding what is being asked in the prompt rather than producing the writing.",2025-10-16T12:10:59.459950
1683e172-8801-42c2-99c7-1a222a7a642e,Support a topic with a concluding statement in second-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Writing a concluding statement requires synthesizing information about a topic and creating closure. This is informative/expository writing at grade 2 level, representing intermediate complexity as students must understand the topic and craft an appropriate ending.",2025-10-16T12:11:06.221082
a34fb29e-6a22-403d-8a7c-1581cf3cd92e,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on fifth-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). This is advanced complexity as it involves creating complete texts rather than identifying or analyzing existing ones.",2025-10-16T12:11:17.432192
d9a72f4d-a2c3-460e-b4ce-48af6863aa77,Introduce a topic with a topic sentence in fourth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informative writing with topic sentences, which is an expository writing task requiring students to apply their understanding of text structure. This is intermediate complexity as it involves organizing ideas and applying conventions of informative writing, not just basic identification or advanced synthesis.",2025-10-16T12:11:21.990199
366847d6-bb28-42b5-97f8-8eeee32e8446,Support a topic with a concluding statement or section in third-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,Writing a concluding statement requires synthesizing information about a topic and crafting an appropriate ending for informative/expository text. This is intermediate complexity for grade 3 as it involves organizing and bringing together ideas rather than just basic sentence construction.,2025-10-16T12:11:26.834499
0da21023-5b65-4563-affe-febd7ebf44fc,Use precise language and domain-specific vocabulary in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying precise language and domain-specific vocabulary in informative/expository writing. This requires selecting and using appropriate terminology, which is an application-level skill beyond basic recall but not yet requiring synthesis or evaluation.",2025-10-16T12:11:31.252042
6d0b3548-4f67-45db-b44a-795e8e23862f,Use appropriate transitions to clarify the relationships among ideas and concepts in sixth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on using transitions in informative/expository writing to show relationships between ideas. This requires applying knowledge of transition words and logical connections, which is intermediate complexity and application-level cognitive demand.",2025-10-16T12:11:36.544524
88fedb0c-3095-42c8-98ce-d0754fc13ff9,Group related information and ideas in third-grade informative writing,informational,prose,expository,writing,intermediate,analysis,high,"Grouping related information requires analyzing content relationships and organizing ideas logically, which is an intermediate organizational skill in informative/expository writing at grade 3 level.",2025-10-16T12:11:47.806077
7d178c90-7258-49aa-975a-238e38ceecfb,Provide a concluding statement or section in fifth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Writing conclusions for informative texts requires synthesizing information presented and crafting an appropriate ending statement or section, which is a synthesis-level cognitive task at intermediate complexity for grade 5.",2025-10-16T12:11:52.523644
d3fc6a90-0f25-4ba5-9b3e-1b1cdeb52545,Provide a concluding statement or section in eighth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,Writing conclusions for informative texts requires synthesizing information presented throughout the piece and crafting an effective ending statement or section. This is a core component of expository writing production.,2025-10-16T12:11:57.136198
268fe892-a52f-4245-98e2-bb9a4c782628,Develop a topic by using credible supporting evidence in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing topics with credible evidence, which requires applying research and source evaluation skills to construct expository text. This is intermediate complexity as it involves selecting and integrating evidence rather than just basic writing or advanced synthesis of complex arguments.",2025-10-16T12:12:01.741149
d6c0538f-20ba-4e23-875e-7edc366ae61b,Provide an introductory paragraph that provides relevant context in fifth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Writing an introductory paragraph for informative writing requires synthesizing relevant context and organizing information. This is intermediate complexity as it involves applying organizational structures while creating original content, though not at the most advanced level of full essay composition.",2025-10-16T12:12:10.175163
5ec20db1-01d0-46be-999a-a25e2f5b4c51,Evaluate the credibility of evidence when selecting supporting evidence in fifth-grade informative writing,informational,prose,expository,writing,advanced,evaluation,high,"Skill focuses on evaluating credibility of evidence for informative writing, which is an advanced cognitive task requiring judgment and critical thinking. Informative writing typically uses expository genre with informational texts.",2025-10-16T12:12:15.477957
3d5c91ab-e95f-4c1a-ba6c-60c2b5f5739f,Introduce a topic with a topic sentence in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing topics with topic sentences in informative writing, which is expository in nature. Requires applying knowledge of topic sentence structure to writing production. Intermediate complexity as it involves crafting effective introductions rather than just identifying them.",2025-10-16T12:12:19.839221
e8ee3ae3-7b11-4643-8e47-605de6364cfd,Establish and maintain a formal style in seventh-grade informative writing,informational,prose,expository,writing,intermediate,application,high,Establishing and maintaining formal style requires applying conventions of informative writing consistently throughout a text. This is a writing production skill focused on stylistic choices in expository/informational contexts.,2025-10-16T12:12:24.150206
5f85c893-a9de-4dae-bc3f-1e1a07cd7531,Identify the writing performance task of a fifth-grade informative writing prompt,informational,prose,expository,writing,basic,comprehension,high,"Skill focuses on identifying/understanding the writing task requirements within an informative prompt, which is a foundational comprehension skill before actual writing production begins",2025-10-16T12:12:28.512954
a34486e0-eba2-443f-8f48-996298a9dbd2,Sequence related ideas logically in third-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Sequencing related ideas logically requires organizing and connecting information coherently, which is a synthesis-level cognitive task. This is intermediate complexity for grade 3 as it moves beyond basic sentence writing to organizing multiple ideas in informative/expository text.",2025-10-16T12:12:32.574617
91a8a8ce-3505-4448-aad0-7826ae8ce914,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on second-grade reading",informational,prose,expository,writing,intermediate,synthesis,high,"Composing informative text requires synthesizing information from reading material and organizing it appropriately for audience and purpose. While grade 2 level, the task involves creating original text (synthesis) rather than just comprehension or basic application.",2025-10-16T12:12:36.813716
0f8dd954-befb-41a5-a017-4010df4c928e,State an effective thesis statement in sixth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,Creating an effective thesis statement requires synthesizing information and crafting a clear central claim for informative/expository writing. This is a foundational writing skill but requires synthesis of ideas rather than basic recall.,2025-10-16T12:12:48.004686
ecfb4054-ecc2-476c-8d18-14c01368c1cc,Group related paragraphs logically in sections in fifth-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Skill involves organizing and grouping related paragraphs into logical sections in informative writing, requiring synthesis of content and structural organization. This is a writing production skill focused on text structure and organization of informational/expository content.",2025-10-16T12:12:52.249905
b44a4038-5819-4e15-9e33-41a0f50a4bbd,Introduce a topic with a topic sentence in sixth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informative writing with topic sentences, which is an expository writing task requiring students to apply their understanding of text structure and topic development in informational contexts.",2025-10-16T12:13:03.659241
40db83b4-45ad-46bb-8ba6-eca5fc0df0d1,Use formal style in sixth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on applying formal style conventions in informative/expository writing, requiring students to apply knowledge of register and tone appropriate to informational texts",2025-10-16T12:13:07.719496
76dd7fb0-4894-44d8-a5a2-7582e06c314e,Use linking words and phrases to connect ideas within categories of information in fourth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on using cohesive devices (linking words/phrases) in informative writing to organize information by categories. This requires applying knowledge of transitions and text structure, which is intermediate complexity and application-level cognitive demand.",2025-10-16T12:13:14.790001
61fb53e6-2921-4136-93d7-e955302b61bd,Include illustrations to aid comprehension in informative writing,informational,prose,expository,writing,intermediate,application,high,Skill involves applying knowledge of visual aids to enhance informational writing. Students must select and integrate illustrations purposefully to support comprehension of expository content.,2025-10-16T12:13:19.337507
cb6343d4-1569-42a6-9d03-73895f751665,Use linking words and phrases to connect ideas within categories of information in third-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on using cohesive devices (linking words/phrases) to organize informational content in writing. This requires applying knowledge of transitions to connect related ideas, which is intermediate complexity for grade 3 and involves application-level cognitive demand.",2025-10-16T12:13:24.136243
7b11df94-a28c-4900-904c-7ef6b9c2cca5,Introduce a topic in first-grade informative writing,informational,prose,expository,writing,basic,application,high,"Introducing a topic is a foundational writing skill for first grade informative/expository writing. While basic in complexity for the grade level, it requires application of knowledge about topic selection and presentation rather than mere recall.",2025-10-16T12:13:28.790346
bd57cbf9-f983-4fb6-b291-9820c9007eff,Sequence connected and related ideas in second-grade informative writing,informational,prose,expository,writing,intermediate,synthesis,high,"Sequencing connected and related ideas requires organizing information logically, which is a synthesis-level cognitive task. This is intermediate complexity for grade 2 as it moves beyond basic sentence writing to organizing multiple related ideas coherently in informative/expository writing.",2025-10-16T12:13:33.912871
7daf5e82-46d1-44bf-8d6b-fc5fb56e7eb2,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on sixth-grade reading",informational,prose,expository,writing,advanced,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. The skill explicitly focuses on informative/expository writing with attention to rhetorical situation (task, audience, purpose). This is advanced complexity as it involves creation of complete texts, not just analysis or application.",2025-10-16T12:13:40.789390
1dc2b91b-6019-4f16-8ad9-62f4d25b957e,Introduce a topic with a topic sentence in second-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on introducing informational topics with topic sentences, which is a foundational organizational structure in expository writing. Requires applying knowledge of topic sentences to create informative text introductions. Intermediate complexity as it involves applying a specific writing convention rather than just identifying it.",2025-10-16T12:13:45.500160
1833da83-999c-4319-8728-93906c7d859b,Use linking words and phrases to connect ideas within and across categories of information in fifth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on using transitional devices to connect ideas in informative/expository writing. Requires applying knowledge of linking words/phrases to organize information coherently across categories, which is an intermediate-level writing skill involving application of cohesive devices.",2025-10-16T12:13:50.429238
c8bd323b-bc82-4627-8686-1b89d537e76f,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on first-grade reading",informational,prose,expository,writing,intermediate,synthesis,high,"Composing informative text requires synthesizing information from reading material and creating original written work. Task involves audience awareness and purpose consideration, indicating intermediate complexity for Grade 1. The informative/expository nature is clear from skill description.",2025-10-16T12:13:55.731573
7cdf645c-ef96-43cc-acab-4fd08d62a058,"Develop a topic by including supporting facts, definitions, and details in third-grade informative writing",informational,prose,expository,writing,intermediate,application,high,"Skill focuses on developing informative writing by applying supporting details, facts, and definitions - characteristic of expository writing. Task complexity is intermediate as it requires selecting and organizing information to support a topic, beyond basic recall but not yet requiring advanced synthesis.",2025-10-16T12:14:01.271432
0890176f-0b86-4abb-8033-5e6118faa384,Use precise academic language that accurately reflects intent in fourth-grade informative writing,informational,prose,expository,writing,intermediate,application,high,"Skill focuses on precise academic language use in informative writing, requiring students to apply vocabulary knowledge to accurately convey meaning in expository texts. Task complexity is intermediate as it involves selecting and applying appropriate academic terminology rather than basic word choice or advanced rhetorical synthesis.",2025-10-16T12:14:06.394837
4141c225-3800-e411-9e54-005056801da1,"Use sounding and blending to decode high frequency words containing unusual grapheme-phoneme correspondences (e.g., <i>c</i>-<b><i>oul</i></b>-<i>d</i>, <i>th</i>-<i><b>eir</i></b>)",not_applicable,not_applicable,not_applicable,reading,intermediate,application,high,"This is a foundational decoding skill focused on applying phonics strategies (sounding and blending) to irregular high-frequency words. While basic in terms of reading development, it requires application of learned phoneme-grapheme knowledge to decode exception words, making it intermediate complexity. Not tied to specific text types or genres as it's a word-level decoding skill.",2025-10-16T12:14:17.856003
dbb6c5c0-6481-46df-98cf-6be0cfe1d30b,"Read grade-level irregularly spelled sight words automatically (e.g., measure, ache)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"This is a foundational word recognition skill focused on automatic retrieval of irregularly spelled sight words. The skill involves decoding and instant recognition rather than comprehension of connected text, making text-related dimensions not applicable. Automaticity indicates recall-level cognitive demand.",2025-10-16T12:14:21.649570
e368824b-dc1f-49e7-baad-42183ad07085,"Recognize words of masculine or feminine gender that do not comply with the common rules (e.g., la mano, el mapa, el problema, el águila vs. las águilas)",not_applicable,not_applicable,not_applicable,language,intermediate,recall,high,"This is a Spanish language mechanics skill focused on recognizing irregular gender patterns in nouns. It requires memorization and recognition of exceptions to standard grammatical rules. Task complexity is intermediate because students must distinguish between regular and irregular patterns, though the cognitive demand is primarily recall of exception words.",2025-10-16T12:14:27.532819
fe5cdf68-515a-4e76-8f92-3b9876b7e654,"Identify irregular spelling patterns and/or sounds in high frequency words (e.g., the /sh/ sound made by the grapheme <i>s</i> in the word <i>sure</i>)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"This is a foundational phonics/decoding skill focused on word-level recognition of irregular spelling-sound correspondences in high-frequency words. It requires identifying and recognizing patterns rather than comprehending connected text, making text-related dimensions not applicable. The cognitive demand is recall/recognition of learned irregular patterns.",2025-10-16T12:15:34.085181
32a70b9a-c1f6-49a1-a7b8-d5b9975b89f1,"Recognize letters that represent vowel sounds in irregularly spelled words (e.g., to, put, come)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"This is a foundational phonics skill focused on letter-sound recognition in irregular words. It requires identifying and recalling which letters represent vowel sounds in exception words that don't follow standard spelling patterns. The skill is word-level decoding rather than text-based comprehension, making text dimensions not applicable.",2025-10-16T12:15:38.019514
433ec225-3800-e411-9e54-005056801da1,"Decode an increasingly wide range of words containing unusual grapheme-phoneme correspondences, including words that are encountered less frequently (e.g., <i>pigeon</i>, <i>bawl</i>, <i>weapons</i>)",mixed,not_applicable,not_applicable,reading,intermediate,application,high,Decoding skill applies across text types. Task complexity is intermediate because students must apply phonics knowledge to irregular patterns beyond basic correspondences. Cognitive demand is application as students apply decoding strategies to unfamiliar grapheme-phoneme relationships in context.,2025-10-16T12:15:49.393339
172b04c2-ea98-4872-b724-dfe6ad9ebc6c,"Understand that some letters make different sounds in different words, and with support, identify some cases (e.g., the /v/ sound made by the grapheme <i>f</i> in the word <i>of</i>)",not_applicable,not_applicable,not_applicable,reading,basic,comprehension,high,"This is a foundational phonics skill focused on grapheme-phoneme correspondence and irregular spellings. Students are identifying that letters can represent different sounds, which is a comprehension-level task requiring understanding of the concept with support. The skill is text-independent as it focuses on letter-sound relationships rather than specific text types.",2025-10-16T12:15:54.993943
d70ff61e-e69f-e311-9503-005056801da1,Recognize silent letters that represent consonants,not_applicable,not_applicable,not_applicable,language,basic,recall,high,"This is a foundational phonics/orthography skill focused on recognizing spelling patterns (silent consonants like 'k' in 'knee', 'w' in 'write'). It's a language mechanics skill involving word-level pattern recognition rather than text comprehension or production. The cognitive demand is recall/recognition of learned spelling conventions.",2025-10-16T12:15:59.555419
e40ff61e-e69f-e311-9503-005056801da1,"Decode, read, and spell words with inconsistent but common spelling patterns (e.g., ph, wr, kn, gh, igh, ight, eigh, ough, ought)",not_applicable,not_applicable,not_applicable,language,intermediate,application,high,"This is a foundational phonics/orthography skill focused on decoding, encoding, and spelling irregular patterns. It involves applying knowledge of inconsistent spelling patterns across multiple literacy tasks (reading, spelling). Classified as 'intermediate' complexity because students must recognize and apply multiple irregular patterns, going beyond basic phonics rules. 'Application' cognitive demand as students must apply learned patterns to decode and encode words, not just recall or identify them.",2025-10-16T12:16:06.275612
0f68d40b-06f4-43d6-8d09-e6a5590f6e91,"Identify and read grade-appropriate high-frequency words that contain unusual grapheme-phoneme correspondences (e.g., I, was, said)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,This is a foundational word recognition skill focused on sight word identification and decoding of irregular high-frequency words. The skill involves memorization and automatic recognition rather than engagement with specific text types or genres. Cognitive demand is recall as students must recognize and retrieve stored word forms that don't follow regular phonetic patterns.,2025-10-16T12:16:11.316805
3b515369-4e76-4b89-b477-52248e9d4358,"Read grade-level sight words automatically (e.g., because, those, which)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"Sight word recognition is a foundational decoding skill focused on automatic word identification without context. It requires instant recall of irregular/high-frequency words and does not depend on specific text types, modes, or genres.",2025-10-16T12:16:22.744674
bf5d4b85-c2a9-41d0-9762-c4b043653e67,"Read grade-level irregularly spelled sight words automatically (e.g., particular, vacuum)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"This is a word recognition skill focused on automatic decoding of irregularly spelled sight words. It does not involve comprehension of connected text or specific text types/genres. The skill requires instant recall/recognition rather than analysis or comprehension of meaning in context. 'Automatically' indicates fluent, immediate recognition at the word level.",2025-10-16T12:16:28.740325
4241c225-3800-e411-9e54-005056801da1,"Use sounding and blending to decode simple high-frequency words that contain unusual grapheme-phoneme correspondences (e.g., <i><b>I</i></b>, <i>w-<b>a</b>-s, s-<b>ai</b>-d</i>)",not_applicable,not_applicable,not_applicable,reading,basic,application,high,"This is a foundational decoding skill focused on word-level reading mechanics (sounding and blending) rather than text comprehension. Students apply phonics knowledge to decode irregular high-frequency words. While basic in the learning progression, it requires application of decoding strategies to irregular patterns.",2025-10-16T12:16:33.395097
6b227faa-6f97-41d9-8f54-7b3db6b82bea,"Recognize and read words with the same sound but different spelling patterns (Asia y hacia, cesto y sexto)",not_applicable,not_applicable,not_applicable,reading,intermediate,application,high,This is a phonics/decoding skill focused on recognizing homophones or near-homophones with different spelling patterns in Spanish. It requires applying phonological awareness and orthographic knowledge to distinguish words that sound the same/similar but are spelled differently. Task complexity is intermediate because students must go beyond basic letter-sound correspondence to recognize variant spelling patterns for the same sound. Cognitive demand is application as students must apply their knowledge of sound-spelling relationships to identify and read these words in context.,2025-10-16T12:16:39.146540
72314c9c-a69f-e311-9503-005056801da1,"Read grade-appropriate high-frequency (e.g., Dolch, Fry) words by sight",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"Sight word recognition is a foundational decoding skill focused on automatic word identification without context. It requires memorization and instant recall of high-frequency words, independent of specific text types or genres. This is a prerequisite skill for fluent reading across all text types.",2025-10-16T12:16:51.234482
d60ff61e-e69f-e311-9503-005056801da1,"Read grade-level sight words automatically (e.g., again, could, every)",not_applicable,not_applicable,not_applicable,reading,basic,recall,high,"Sight word recognition is a foundational decoding skill focused on automatic word identification without context. It requires memorization and instant recall of irregular high-frequency words, independent of specific text types or genres.",2025-10-16T12:16:55.327472
