SKILL_ID,SKILL_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,TAXONOMY_PATH,CONFIDENCE,SEMANTIC_SIMILARITY,NEEDS_REVIEW,ALTERNATIVE_1,ALTERNATIVE_2,RATIONALE,strand,pillar,domain,skill_area,skill_area,skill_subset
9f0ff61e-e69f-e311-9503-005056801da1,"Distinguish between similarly spelled words that have different letters (e.g., pick the word that is different from the others in: <i>an</i>, <i>as</i>, <i>an</i>)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,High,0.6664541,False,Word Recognition > Sight Recognition > Orthographic Mapping > Sight Vocabulary > Recognizing High-frequency Words > Differentiating Similar High-frequency Words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Most Printed Words are Read the Same Way Each Time,"This skill directly targets visual discrimination of printed words at the foundational level. The task requires kindergarteners to visually compare whole word units and identify differences in letter composition (""an"" vs ""as""), which is a core print concept skill that bridges word recognition and letter knowledge without requiring decoding or phonics application.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,Identifying individual words,Differentiating Between Word Units and Letters
8c7d18ed-b55a-4211-8016-e1b223745186,"Correctly form printed and cursive words with appropriate letter, word, and sentence spacing",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,High,0.50033426,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Recognizing Boundaries of a Word,"This is the most direct match as the ROCK skill explicitly focuses on ""correctly form printed and cursive words,"" which is fundamentally about letter formation accuracy. While this node may typically be associated with earlier grades, the skill's emphasis on both print and cursive formation at Grade 5 suggests continued refinement of letter formation skills.",Print Concepts,English Language Arts,Grade 5,5,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Letter Formation,Form Letters,Accurate Letter Formation
2ce6d7d4-0ec7-4a9b-9aa5-195b54822847,"Recognize that the written accent sometimes indicates a different meaning in words that are written with the same letters (e.g., si, sí; te, té; tu, tú), in which case it is called a diacritical accent",Word Recognition > Phonics & Decoding > Orthographic Knowledge > Word Structure > Contractions > Decoding Contractions,Low,0.47287947,True,Language Comprehension > Vocabulary Knowledge > Word Learning Strategies > Use of Reference Materials > Cross-Linguistic Influence > Identifying False Cognates,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,"While this node addresses orthographic features that distinguish similar words, contractions are a different phenomenon than diacritical marks. However, both involve understanding that visual marks change word meaning, making this the closest available match among phonics-related nodes.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Phonics & Decoding,Orthographic Knowledge,Word Structure,Contractions,Decoding Contractions
63314c9c-a69f-e311-9503-005056801da1,"Know that spaces separate words (e.g., recognize the difference between <i>Thecatsleeps.</i> and <i>The cat sleeps.</i>)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,High,0.6382624,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Recognizing Boundaries of a Word,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Differentiating between words, spaces, and punctuation marks > Understanding the Difference Between Symbols (Alphabetic Letters, Numerals, Punctuation)","This is a precise match for the skill objective. The ROCK skill explicitly focuses on recognizing that spaces separate words in text, which is exactly what this node addresses. The example given (Thecatsleeps vs. The cat sleeps) directly demonstrates understanding of word spacing conventions.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Sentence Features,Spacing between words,Understanding that Words are Separated by Spaces
a50ff61e-e69f-e311-9503-005056801da1,"Locate the capital letter that begins a sentence, and the period, question mark, or exclamation point that ends it","Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Text Structure > Sentence structure > Understanding Sentence Structure (Capital Letters, Punctuation)",High,0.61918575,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Punctuation > Understanding the Purpose of Punctuation and Capital Letters,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Capitalization > Differentiating Upper and Lower Case,"This node directly addresses the core objective of recognizing both capital letters at sentence beginnings and punctuation marks at sentence endings as structural features. The skill is fundamentally about understanding how sentences are visually bounded in print, which is a foundational print concept.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Text Structure,Sentence structure,"Understanding Sentence Structure (Capital Letters, Punctuation)"
1ea10be3-5322-479a-905a-26b536ec6c58,Distinguish between print and pictures,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Differentiating between words, spaces, and punctuation marks > Differentiating Between Textual and Graphical Elements",High,0.63943005,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Identifying Different Types of Print in Everyday Life,"This node directly addresses the core skill of distinguishing text from non-text elements, which is precisely what ""distinguishing between print and pictures"" entails. This is a foundational print concept where students learn that print (textual elements) is different from illustrations (graphical elements).",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,"Differentiating between words, spaces, and punctuation marks",Differentiating Between Textual and Graphical Elements
e6e25850-60a2-4972-a202-54f823a0e21e,"Write complete words, thoughts, and answers legibly in cursive, leaving appropriate spaces between words",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,Medium,0.58345,True,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Recognizing Boundaries of a Word,"This node addresses letter formation accuracy, which is a core component of writing legibly in cursive. However, it doesn't fully capture the cursive-specific aspect, word spacing, or the complete thought/answer writing components of the skill.",Print Concepts,English Language Arts,Grade 3,3,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Letter Formation,Form Letters,Accurate Letter Formation
998026ef-bc5f-4f80-8fa8-9153de63c85b,Read aloud first and last names in print,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Most Printed Words are Read the Same Way Each Time,High,0.42379326,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,Word Recognition > Automaticity > Rapid Automatized Naming > Naming Speed > Rapidly Name Familiar Symbols and Words > Rapidly Name Familiar Symbols and Words,"Reading first and last names aloud requires recognizing that specific printed words (names) consistently represent the same spoken words. This is a foundational word recognition skill where children learn that their name and others' names are stable, meaningful printed words that are read consistently.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,Identifying individual words,Understanding that Most Printed Words are Read the Same Way Each Time
9a0ff61e-e69f-e311-9503-005056801da1,"Understand that letters in print symbolize spoken sounds in words (e.g., students find the letter that starts their name in environmental print and identify the sound it makes)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,High,0.71640706,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Identifying Different Types of Print in Everyday Life,Word Recognition > Phonics & Decoding > Phonics Knowledge > Letter-sound Correspondence > Consonants and Digraphs/Trigraphs > Consonants and Digraphs/Trigraphs,"This is the most precise match. The ROCK skill explicitly describes understanding that ""letters in print symbolize spoken sounds in words,"" which is the exact definition of the alphabetic principle and print-speech mapping. The example of finding letters and identifying their sounds directly demonstrates this foundational concept.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Alphabetic Principle,Understanding Alphabetic Principle,Print–Speech Mapping Concept
6c388821-fa53-4d3f-8230-4b2469b0bafe,Distinguish letters from words within written sentences,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,High,0.6053539,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Recognizing Boundaries of a Word,"This node directly addresses the core objective of distinguishing between letters and words, which is precisely what the ROCK skill targets. The skill requires students to understand that letters are individual units that combine to form larger units called words.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,Identifying individual words,Differentiating Between Word Units and Letters
deaefb75-bb6b-4886-89cc-718b5a44482b,Correctly form printed and cursive letters with appropriate word and sentence spacing,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,High,0.4778918,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Language Expression > Writing > Transcription Fluency > Handwriting Fluency > Produce Legible Script > Handwriting Fluency,"This node directly addresses the core objective of forming letters accurately, which encompasses both printed and cursive letter formation. The skill explicitly focuses on ""correctly form printed and cursive letters,"" making this the most precise match for the letter formation component.",Print Concepts,English Language Arts,Grade 4,4,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Letter Formation,Form Letters,Accurate Letter Formation
62314c9c-a69f-e311-9503-005056801da1,Know that a written word carries meaning,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,High,0.70729846,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Most Printed Words are Read the Same Way Each Time,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,"This is a near-perfect semantic and conceptual match. The ROCK skill ""Know that a written word carries meaning"" directly aligns with understanding that print carries meaning. This is a foundational print concept appropriate for Pre-K, where children learn that the marks on a page represent language and convey messages.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Print Function,Understanding Print in Context,Understanding that Print Carries Meaning
41b334b1-ded5-4942-82d0-9199e8c8f76e,Identify the dialogue that guion largo (raya) indicates,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Recognizing that Print Carries Different Functions (Storytelling, Information, Instructions)",Medium,0.3907326,True,Language Comprehension > Literacy Knowledge > Narrative Techniques > Narrative Conventions and Techniques > Dialogue and Monologue > Understanding Direct Dialogue,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,"This skill involves recognizing a specific punctuation mark (guion largo/em dash) that signals dialogue in Spanish-language texts. While this is fundamentally about understanding print conventions rather than print functions per se, it aligns with Grade 1 print concepts learning about how print works in context. The skill is about recognizing a typographical convention that indicates a specific text function (dialogue/speech).",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Print Function,Understanding Print in Context,"Recognizing that Print Carries Different Functions (Storytelling, Information, Instructions)"
a60ff61e-e69f-e311-9503-005056801da1,Distinguish kinds of sentences based on their end punctuation,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Text Structure > Sentence structure > Understanding Sentence Structure (Capital Letters, Punctuation)",High,0.53650254,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Punctuation > Understanding the Purpose of Punctuation and Capital Letters,Language Comprehension > Language Structure > Syntax > Sentence Construction > Recognizing Sentence Types > Identifying Declarative Sentences,"This is the most appropriate match as the skill is explicitly categorized under ""Print Concepts"" in ROCK and targets Grade 1 students learning foundational literacy. The skill focuses on distinguishing sentence types BY their end punctuation, which is a print concept recognition task rather than a comprehension or production task. This node appropriately situates the skill within foundational print awareness.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Text Structure,Sentence structure,"Understanding Sentence Structure (Capital Letters, Punctuation)"
8c3fdcc9-7cf4-4638-9210-b7430cb20021,"Recognize that the written accent (spelling accent) is a mark, called a tilde, placed on a vowel and indicating where the spoken emphasis of the word falls",Word Recognition > Phonics & Decoding > Orthographic Knowledge > Word Structure > Contractions > Decoding Contractions,Low,0.5083212,True,Bridging Processes > Vocabulary Knowledge > Morphological Awareness > Morphological Spelling and Pronunciation > Pronunciation with Morphemes > Pronouncing Derived Words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,"While this involves understanding orthographic marks (like apostrophes in contractions), the ROCK skill is specifically about accent marks (tildes) that indicate stress patterns. This is the closest available option for understanding diacritical marks as orthographic features, though contractions are not a perfect match for accent marks.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Phonics & Decoding,Orthographic Knowledge,Word Structure,Contractions,Decoding Contractions
e63b6d45-06d1-4194-91d2-00312d5e30e0,"Explore writing as a way to communicate by engaging in activities such as pretending to write, copying print, drawing, scribbling, and using invented spelling with letters and words",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,Medium,0.5609497,True,Language Expression > Writing > Writing Process > Brainstorming > Generating Ideas > Exploring Creative Ideas,Language Expression > Writing > Transcription Fluency > Handwriting Fluency > Produce Legible Script > Handwriting Fluency,"This is the closest match among the candidates as it addresses the foundational print-related aspects of early writing (letter formation, copying print). However, it doesn't fully capture the broader exploratory nature of the Pre-K skill which includes scribbling, drawing, and pretend writing as communication attempts before formal letter mastery.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Letter Formation,Form Letters,Accurate Letter Formation
36ebb756-f2b6-4362-8998-0c0db28082fe,"With support, begin to recognize that letters make up words and that words are separated by spaces",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,High,0.6838018,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,"This node directly addresses the core objective of recognizing that letters make up words, which is the first component of the ROCK skill. It captures the foundational understanding that words are composed of letter units.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,Identifying individual words,Differentiating Between Word Units and Letters
970ff61e-e69f-e311-9503-005056801da1,"Read and tell the meaning of familiar signs and symbols in or from the environment (e.g., stop sign, exit sign)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding the Functional Purposes of Various Environmental Prints,High,0.5228726,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Identifying Different Types of Print in Everyday Life,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,"This is the most precise match for the skill. Environmental print (signs, symbols in the environment) is explicitly about understanding functional purposes of print in everyday contexts. The skill focuses on recognizing and deriving meaning from real-world signs like stop signs and exit signs, which is exactly what this node addresses.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Print Function,Understanding Print in Context,Understanding the Functional Purposes of Various Environmental Prints
5a314c9c-a69f-e311-9503-005056801da1,Hold a book upright and understand that words are read from left to right and top to bottom,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Book Handling > How to hold a book > Holding Books Correctly,High,0.73016876,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Reading Words from Left to Right,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Return Sweep,This node directly addresses the first component of the ROCK skill—holding a book upright. This is a foundational book handling skill appropriate for Pre-K learners establishing basic print concepts.,Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Book Handling,How to hold a book,Holding Books Correctly
80457249-a60d-4bec-8be9-c4744110fbf6,"Distinguish between similarly spelled two-syllable words that have different letters (e.g., select the word that is different from the others in: <i>casa</i>, <i>casa</i>, <i>masa</i>)",Word Recognition > Sight Recognition > Orthographic Processing > Visual Word Recognition > Orthographic Neighborhood Effects > Processing Visually Similar Words,High,0.5858981,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,Word Recognition > Phonological Awareness > Phonemic Awareness > Phoneme Categorization > Oddity Tasks > Identifying Different Sounds,"This skill directly targets visual discrimination of similarly spelled words (casa vs. masa), which is fundamentally about orthographic processing and recognizing visually similar word forms. The task requires students to process orthographic neighborhoods—words that differ by only one or two letters—which is the core of this taxonomy node.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Sight Recognition,Orthographic Processing,Visual Word Recognition,Orthographic Neighborhood Effects,Processing Visually Similar Words
960ff61e-e69f-e311-9503-005056801da1,Associate words with pictorial representations,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,High,0.55010515,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,"This skill directly addresses the foundational concept that printed words represent meaning, which is exactly what associating words with pictorial representations teaches. Kindergarteners learn that the written word ""cat"" corresponds to the concept/image of a cat, establishing the critical understanding that print is meaningful.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Print Function,Understanding Print in Context,Understanding that Print Carries Meaning
597e4275-08f1-4fcb-bc4b-9ab6e88fc5ad,Order letters from left to right to make words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,High,0.51345,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Reading Words from Left to Right,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,"This skill directly addresses the foundational understanding that letters are ordered sequentially to form words, which is central to the alphabetic principle. ""Ordering letters from left to right to make words"" represents the core concept that written language maps to spoken language through systematic letter arrangement.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Alphabetic Principle,Understanding Alphabetic Principle,Print–Speech Mapping Concept
990ff61e-e69f-e311-9503-005056801da1,"Distinguish letters from words (e.g., identify which is a word, not a letter, from choices <i>c</i>, <i>t</i>, <i>cat</i>; identify which is a letter, not a word, from choices <i>this</i>, <i>b</i>, <i>fox</i>)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,High,0.6280303,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Differentiating between words, spaces, and punctuation marks > Understanding the Difference Between Symbols (Alphabetic Letters, Numerals, Punctuation)","This is a precise match for the skill's core objective of distinguishing between letters (single units like 'c', 't', 'b') and words (multi-letter units like 'cat', 'this', 'fox'). This foundational print concept directly addresses the ability to categorize printed units as either letters or words.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Word Recognition,Identifying individual words,Differentiating Between Word Units and Letters
64ca3366-4d01-42e7-b134-6c5ebe702dca,Begin to recognize the association between spoken and written words,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,High,0.66101104,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Print Function > Understanding Print in Context > Understanding that Print Carries Meaning,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Understanding that Books Contain Letters and Words,"This is the most precise match for ""recognizing the association between spoken and written words."" Print-speech mapping is the foundational understanding that spoken words can be represented in print, which is exactly what this Pre-K skill targets before children learn specific letter-sound correspondences.",Print Concepts,English Language Arts,Pre-K,PK,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Alphabetic Principle,Understanding Alphabetic Principle,Print–Speech Mapping Concept
b0a873e2-535b-4e94-99bd-0625b1f9396f,"Develop handwriting by printing words, sentences, and answers legibly, leaving appropriate spaces between words",Language Expression > Writing > Transcription Fluency > Handwriting Fluency > Produce Legible Script > Handwriting Fluency,High,0.62665945,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,"This is the most direct match as the ROCK skill explicitly focuses on ""printing words, sentences, and answers legibly,"" which is the core definition of handwriting fluency. The skill emphasizes the physical act of producing legible written text, which falls squarely within transcription fluency rather than print concepts recognition.",Print Concepts,English Language Arts,Grade 1,1,Language Expression,Writing,Transcription Fluency,Handwriting Fluency,Produce Legible Script,Handwriting Fluency
980ff61e-e69f-e311-9503-005056801da1,Track printed words from left to right and top to bottom on a page,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Reading Words from Left to Right,High,0.55752707,False,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Book Parts > Front cover, back cover, and spine > Understanding Concepts of Top and Bottom of a Page",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Tools to Assist Reading > Using Fingers to Track,"This node directly addresses the left-to-right directionality component of the ROCK skill, which is the primary focus of tracking printed words across a page.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Linear Progression,Reading Direction,Understanding Reading Words from Left to Right
8e8e464f-d45e-46ed-a738-f17704e37abf,"Know that spaces separate written words (e.g., recognize the difference between <i>Elgatoduerme.</i> y <i>El gato duerme.</i>)",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,High,0.6863254,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Recognizing Boundaries of a Word,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Differentiating between words, spaces, and punctuation marks > Understanding the Difference Between Symbols (Alphabetic Letters, Numerals, Punctuation)","This is a direct match to the core learning objective. The ROCK skill explicitly focuses on recognizing that spaces separate written words, using the Spanish example to show the difference between text with and without proper spacing. This node precisely captures this foundational print concept.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Sentence Features,Spacing between words,Understanding that Words are Separated by Spaces
f91bbf64-da83-44d7-96e7-b3eec156e2b4,Demonstrate understanding of how words are different than syllables and that words have meaning whereas their component syllables do not,Word Recognition > Phonological Awareness > Syllable Awareness > Syllable Manipulation > Syllable Blending > Combining Syllables into Words,Medium,0.6298308,True,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Word Recognition > Identifying individual words > Differentiating Between Word Units and Letters,Word Recognition > Phonological Awareness > Syllable Awareness > Syllable Manipulation > Syllable Segmentation > Breaking Words into Syllables,"This skill involves understanding syllables as components of words, which is foundational to syllable awareness. However, the ROCK skill emphasizes the conceptual distinction that syllables lack meaning while words have meaning, which goes beyond pure phonological manipulation and includes a semantic component not fully captured here.",Print Concepts,English Language Arts,Kindergarten,K,Word Recognition,Phonological Awareness,Syllable Awareness,Syllable Manipulation,Syllable Blending,Combining Syllables into Words
5cd4f71c-c26d-4f7f-92aa-58ba4e59c8ae,"Read a printed text by moving from top to bottom of a page, tracking words from left to right with a return sweep",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Return Sweep,High,0.5940018,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Linear Progression > Reading Direction > Understanding Reading Words from Left to Right,"Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Book Parts > Front cover, back cover, and spine > Understanding Concepts of Top and Bottom of a Page","This is the most precise match as ""return sweep"" is the specific technical term for moving from the end of one line back to the beginning of the next line, which is explicitly mentioned in the ROCK skill description. This node directly addresses the core mechanic of tracking text across multiple lines.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Linear Progression,Reading Direction,Understanding Return Sweep
7ada71ff-6c95-4744-952a-66a3f563a775,Recognize proper nouns by their capitalization,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Capitalization > Recognizing Uppercase Letters,High,0.61390936,False,Language Comprehension > Language Structure > Parts of Speech > Nouns > Understanding Nouns > Recognizing Proper Nouns,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Capitalization > Differentiating Upper and Lower Case,"This skill focuses on recognizing proper nouns BY their capitalization, which is fundamentally a print concept skill about identifying uppercase letters as a signal for proper nouns. This is a foundational print awareness skill appropriate for Grade 1, where students learn that capital letters mark special names.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Sentence Features,Capitalization,Recognizing Uppercase Letters
3f4081d3-60da-44ad-8b89-f5f30fe511a3,Understand and use complex sentences in one's home language and recognize its written form,Language Comprehension > Language Structure > Syntax > Clause and Sentence Construction > Recognizing and Using Clause Types > Recognizing and Using Clause Types,High,0.5928429,False,Language Comprehension > Language Structure > Syntax > Sentence Construction > Recognizing Sentence Types > Identifying Declarative Sentences,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Alphabetic Principle > Understanding Alphabetic Principle > Print–Speech Mapping Concept,"This skill directly addresses understanding and using complex sentences, which involves recognizing and manipulating clause types. Complex sentences by definition contain multiple clauses, making this the most precise match for the syntactic complexity component of the ROCK skill.",Print Concepts,English Language Arts,Pre-K,PK,Language Comprehension,Language Structure,Syntax,Clause and Sentence Construction,Recognizing and Using Clause Types,Recognizing and Using Clause Types
5cc49789-7b9d-41c3-9a3a-87b5fb83d938,"Correctly form printed letters developing appropriate letter, word, and sentence spacing",Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Letter Formation > Form Letters > Accurate Letter Formation,High,0.54279083,False,Word Recognition > Foundations > Print Concepts & Alphabet Knowledge > Sentence Features > Spacing between words > Understanding that Words are Separated by Spaces,Language Expression > Writing > Transcription Fluency > Handwriting Fluency > Produce Legible Script > Handwriting Fluency,"This node directly addresses the letter formation component of the skill, which is the primary focus of correctly forming printed letters. Letter formation is a foundational print concept that precedes fluent writing.",Print Concepts,English Language Arts,Grade 1,1,Word Recognition,Foundations,Print Concepts & Alphabet Knowledge,Letter Formation,Form Letters,Accurate Letter Formation
