SKILL_ID,SKILL_NAME,MASTER_CONCEPT_ID,MASTER_CONCEPT_NAME,EQUIVALENCE_TYPE,TAXONOMY_PATH,CONFIDENCE
8f12f61e-e69f-e311-9503-005056801da1,"Recognize and explain the meanings of idioms (e.g., save your breath) and other figures of speech including those that use personification (e.g., howling wind, the house groaned) in grade-appropriate texts",,,unique,,
775dc625-d4ac-4cd9-a147-4782bf7f16e3,"Recognize and explain the meanings of idioms (e.g., estar hasta las narices) and other figures of speech including those that use personification (e.g., la naturaleza es sabia, el gato traicionero) in grade-appropriate texts",,,unique,,
7712f61e-e69f-e311-9503-005056801da1,"Recognize and explain the meanings of common idioms and adages (e.g., once in a blue moon)",,,unique,,
1eb2df30-5e3a-4ab1-9889-dae36fa5f987,"Explain the meanings of common idioms (e.g., ahogarse en un vaso de agua, irse por las ramas), adages (e.g., ""Da y ten, y harás bien""), and other sayings",,,unique,,
d9131bba-8c3e-4e87-9929-eac3b24f2481,"Analyze the meaning of rhetorical figures, including those that contain verbal irony or puns, in grade-appropriate prose and poetry (e.g., ""Comieron una comida eterna, sin principio ni fin"" de EL BUSCÓN)",,,unique,,
6b12f61e-e69f-e311-9503-005056801da1,"Describe the difference between the literal and nonliteral meanings of words and phrases (e.g., take steps, raining cats and dogs)",,,state-variant,,
dd314c9c-a69f-e311-9503-005056801da1,"Analyze the meanings of idioms (e.g., lose a train of thought) in grade-appropriate prose and poetry",,,grade-progression,,
fd314c9c-a69f-e311-9503-005056801da1,"Understand the meanings of idioms (e.g., clear sailing, dark horse) used in grade-appropriate prose and poetry and evaluate an author's use of idiomatic expressions",,,grade-progression,,
7b12f61e-e69f-e311-9503-005056801da1,"Explain the meanings of common idioms (e.g., everything but the kitchen sink), adages (don't count your chickens before they hatch), and other sayings",,,unique,,
bc12f61e-e69f-e311-9503-005056801da1,"Analyze the use of figures of speech such as hyperbole and paradox (e.g., ""the shot heard round the world""; ""What a pity that youth must be wasted on the young"") in grade-appropriate prose and poetry and analyze their role in the text",,,unique,,
9912f61e-e69f-e311-9503-005056801da1,"Explain the meanings of figures of speech in grade-appropriate prose and poetry including those that involve allusions (e.g., launch a thousand ships, wash one's hands of something, flew too close to the sun)",,,unique,,
e6314c9c-a69f-e311-9503-005056801da1,"Understand the meanings of idioms (e.g., come out in the wash) in grade-appropriate prose and poetry and analyze an author's use of idiomatic expressions",,,grade-progression,,
fd4b522f-1e60-46ef-8c5d-a24d6714c822,"Analyze the use of figures of speech such as hyperbole (Casi me muero de risa) and paradox (e.g.,""Si quieres paz, prepárate para la guerra."") in grade-appropriate prose and poetry and analyze their role in the text",,,unique,,
f2314c9c-a69f-e311-9503-005056801da1,"Understand the meanings of idioms (e.g., breaking new ground, of two minds, raise eyebrows) in grade-appropriate prose and poetry and analyze an author's use of idiomatic expressions",,,grade-progression,,
5cb65b23-3644-4b3a-a664-d168d19b297c,"Explain the meanings of words and phrases derived from ancient literature and mythology (e.g., Siren's call, Tower of Babel, Fountain of Youth)",,,state-variant,,
d76fbd2e-1b13-4d6b-83bb-04af77a935e6,"Explain the meanings of figures of speech (e.g., simile, metaphor, personification, hyperbole, metonymy) in grade-appropriate prose and poetry including those that involve allusions (e.g., <i>la tierra prometida</i>, <i>abrir la caja de Pandora</i>)",,,unique,,
df26b61a-38fb-41c2-b3a1-6a401011694c,"Find examples and analyze the meanings of figures of speech such as euphemisms (e.g., Ella dio a luz al infante) and oxymorons (e.g., fuego helado) in grade-appropriate prose and poetry, and analyze how these expressions advance the author's purpose or message in a text",,,unique,,
b63644db-a29d-413e-a472-eb5e7e84621a,"Recognize and explain the meanings of common idioms (e.g., <i>estirar la pata</i> meaning <i>morir</i>, <i>meter la pata</i> meaning <i>hacer un lío</i>) and adages and proverbs (e.g., ser bilingüe vale por dos)",,,unique,,
ab12f61e-e69f-e311-9503-005056801da1,"Analyze the meanings of figures of speech such as euphemisms and oxymorons (e.g., parting is such sweet sorrow) in grade-appropriate prose and poetry and analyze their impact on the text",,,state-variant,,
0983fa3f-10ea-4a55-9782-82074a834ba1,"Identify, use, and explain the meaning of idiomatic expressions (e.g., <i>meter la pata</i>, <i>tirar la casa por la ventana</i>), homographs/multiple-meaning words (e.g., <i>calle</i> (street) and <i>calle</i> (verb), and homophones (e.g., <i>abrasar</i> and <i>abrazar</i>)",,,unique,,
1cf5dccf-8324-4a4a-90cb-cd3054f1bfce,"Analyze the impact of figures of speech such as hyperbole (e.g., Tenía un montón de trabajo que hacer), and paradox (e.g., siempre miento) and evaluate an author's use of these expressions and their role in the text",,,unique,,
f733b5b8-3c9d-464a-9962-0da0286e8fa9,"Describe the difference between the literal and nonliteral meanings of words and phrases (e.g., tomar medidas, está lloviendo a cántaros)",,,state-variant,,
e7ee7643-969d-49f0-9f34-a1979cfd67f8,"Recognize and read grade level words with relatively complex spellings such as <i>h</i> which is always silent except in the digraph <i>ch</i>; or the silent <i>u</i> in the syllables /que/, /qui/; /gue/, /gui/",,,grade-progression,,
819bcd84-1898-468d-9bc0-6489a3ca3b75,"Recognize and read grade level words containing <i>h</i> (which is always silent, except in the digraph <i>ch</i>), or with <i>u</i> (which is silent in the syllables /que/, /qui/, /gue/, /gui/)",,,grade-progression,,
6cec4865-6421-4d72-ab7d-dc6c50ccf955,Correctly utilize the dieresis to signal that the letter <i>u</i> makes the sound in the syllables /güe/ and /güi/ as in the words <i>bilingüe</i> and <i>pingüino</i>,,,unique,,
b69c0f5b-5b34-431c-ab15-3d11e5121716,"Read grade level words with unusual spelling (e.g., recognize that the <i>h</i> is always silent except in the digraph <i>ch</i>; and that the <i>u</i> is silent in the syllables /que/, /qui/, /gue/, /gui/)",,,unique,,
833dc225-3800-e411-9e54-005056801da1,Answer simple retrieval and inference comprehension questions in writing,,,unique,,
9c2783e8-aad1-4ad8-a8e2-d49e42189264,Make simple inferences based on plot and illustrations such as predictions about what will happen next or what a character is doing in a picture,,,unique,,
47324c9c-a69f-e311-9503-005056801da1,"Make generalizations about literary elements (e.g., setting: the events in the story could have happened anywhere)",,,unique,,
813dc225-3800-e411-9e54-005056801da1,"Answer comprehension questions about nonfiction in writing, demonstrating some awareness of how to show understanding (e.g., by making a point and supporting it by referencing the text)",,,unique,,
1010f61e-e69f-e311-9503-005056801da1,"With prompting and support, ask and answer questions about a story's key details (e.g., what is the cow doing in <i>Goodnight Moon?</i>)",,,unique,,
803dc225-3800-e411-9e54-005056801da1,"Answer literary comprehension questions in writing, tailoring responses to the particular questions, making relevant points and including textual support",,,unique,,
6811f61e-e69f-e311-9503-005056801da1,"Select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of an informational text, noting where the text leaves matters uncertain",,,grade-progression,,
6f11f61e-e69f-e311-9503-005056801da1,"Determine where an informational text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination",,,unique,,
6e11f61e-e69f-e311-9503-005056801da1,Synthesize ideas from close reading of informational texts and secondary sources to support complex conclusions about text meaning and significance,,,unique,,
3210f61e-e69f-e311-9503-005056801da1,Cite accurate evidence from a literary text to support inferences and to explain the text's explicit meaning,,,unique,,
f3324c9c-a69f-e311-9503-005056801da1,Make generalizations to show subtle connections between ideas in a text,,,unique,,
fe92263e-068a-418b-8ba4-3a994714ea7f,"Analyze how a text's validity and credibility are impacted by its date of publication and how interpretation of texts depends on their historical context (e.g., outdated science books could be unreliable, yet give insight into how ideas changed; a character's action in an ancient play might be judged differently today than when the work was written)",,,unique,,
e78d2c1c-1a19-410b-96c4-6bff16299055,"With prompting and support, draw simple conclusions about an informational text and support inferences and claims using details and evidence from the text and illustrations",,,state-variant,,
c43fc225-3800-e411-9e54-005056801da1,"Infer meaning from texts and apply knowledge from personal reading and experience (e.g., why trees are not safe in thunderstorms)",,,unique,,
4311f61e-e69f-e311-9503-005056801da1,Draw conclusions and make inferences about an informational text based on implied as well as stated information,,,unique,,
5e41c225-3800-e411-9e54-005056801da1,"With some support, make inferences from stories read independently (e.g., infer character traits from what is being said or done)",,,unique,,
823dc225-3800-e411-9e54-005056801da1,"Answer comprehension questions about nonfiction in writing, tailoring responses to the particular questions, making relevant points, and including textual support",,,unique,,
05c749c7-580d-4413-8b82-e11a300d5993,Use evidence from a literary or informational text to support analysis and reflection in response to twelfth-grade reading,,,grade-progression,,
63324c9c-a69f-e311-9503-005056801da1,Use answers to questions to form new understanding of a text,,,unique,,
aee71838-263f-4ae8-a525-6131be4fbbd1,Select textual evidence based on evaluation of its strength and relevance to the analysis of an informational text and with awareness of other possible conclusions to be drawn from the evidence,,,unique,,
1d10f61e-e69f-e311-9503-005056801da1,"Draw simple conclusions about characters, settings, and major events in a literary text using details from text and illustrations",,,unique,,
cf519f52-1d1e-454b-a664-2c26d6e0d09d,"With prompting and support, ask and answer questions about a story's key details",,,state-variant,,
1c10f61e-e69f-e311-9503-005056801da1,"Ask and answer who, what, where, when, why, and how questions about key details in a literary text",,,unique,,
c6d6430f-7d2d-4e56-afec-4ead198f516e,Cite multiple pieces of textual evidence to support analysis of an eighth-grade informational text,,,grade-progression,,
7d3dc225-3800-e411-9e54-005056801da1,"Answer who, what, where, when, why, and how questions in response to key aspects of a literary text (e.g., characters, major events, main setting)",,,unique,,
c33fc225-3800-e411-9e54-005056801da1,"Infer meaning from texts and apply knowledge from personal and vicarious experience (e.g., about why a character is behaving in a particular way)",,,unique,,
22ec8fe3-cc6b-4fce-a3b4-62887dbefe96,"Use and assess the effectiveness of established criteria to evaluate texts (e.g., effectiveness in achieving author's purpose, relevance and impact of topic or theme, suitability for audience, quality of evidence and reasoning, writing style and voice, consistency and clarity of content, credibility of author, text organization) and modify the criteria as needed when applying to literary and nonfiction works",,,unique,,
ea397f09-6c20-4f7c-837e-4c2e868f10bd,"Develop factual, interpretive, and evaluative questions for further exploration of topics addressed in informational texts",,,grade-progression,,
2a10f61e-e69f-e311-9503-005056801da1,"Cite textual details and examples to support inferences and explanations about a literary text's meaning (e.g., conclude the poet thinks the tree leaves are pretty because she says the colors make her smile)",,,unique,,
4d11f61e-e69f-e311-9503-005056801da1,"Draw conclusions based on analysis of details in an informational text, and revise conclusions based on new information in the text",,,unique,,
5610f61e-e69f-e311-9503-005056801da1,Cite strong and thorough textual evidence to support analysis of a literary text,,,grade-progression,,
8a324c9c-a69f-e311-9503-005056801da1,"Make connections between texts, life experience, and prior knowledge in order to clarify ideas or to form generalizations",,,unique,,
cb324c9c-a69f-e311-9503-005056801da1,"Apply a generalization to a specific situation or generalize from a specific situation (e.g., does the statement Shakespeare makes in one sonnet, ""Love is not love that alters when it alteration finds"" hold true in specific situations such as that of Romeo and Rosaline?)",,,unique,,
1110f61e-e69f-e311-9503-005056801da1,"Ask and answer simple questions about a story's key details (e.g., who, what, where, when, why, and how questions)",,,unique,,
d217f63f-8b69-4f10-bebc-4e5211764361,Use evidence from a literary or informational text to support analysis and reflection in response to ninth-grade reading,,,grade-progression,,
5c324c9c-a69f-e311-9503-005056801da1,Make inferences and generalizations about text and connect these to life experiences and prior knowledge,,,unique,,
5741c225-3800-e411-9e54-005056801da1,"With prompting and support, make inferences from nonfiction texts read independently (e.g., read that plants need sun to grow and infer that is why a classroom plant is in the window)",,,unique,,
a9cfaed9-a49e-46cb-b663-17715cd19bb3,Synthesize and evaluate information and ideas of others to build and modify one's own interpretations and note areas for further study,,,unique,,
4711f61e-e69f-e311-9503-005056801da1,Draw conclusions based on analysis of multiple details in an informational text,,,unique,,
5010f61e-e69f-e311-9503-005056801da1,Analyze significant ideas and supporting details in a literary text to draw larger conclusions about the text's meaning,,,unique,,
6911f61e-e69f-e311-9503-005056801da1,Draw conclusions about the meaning and significance of an informational text based on analysis and evaluation of evidence from the text or from secondary sources to support conclusions,,,unique,,
8b3dc225-3800-e411-9e54-005056801da1,"Articulate a personal reaction or opinion to an informational text, informed by pertinent and relevant personal experience or wider reading",,,unique,,
3310f61e-e69f-e311-9503-005056801da1,"Use textual evidence to draw valid conclusions from literary texts or determine when invalid conclusions are drawn (e.g., note when a character makes an incorrect conclusion)",,,unique,,
3998d2da-c024-4a83-a73f-42e562682877,Discuss textual evidence when making connections to a text,,,unique,,
5a11f61e-e69f-e311-9503-005056801da1,Cite strong and thorough textual evidence to support analysis of an informational text,,,grade-progression,,
5e10f61e-e69f-e311-9503-005056801da1,"Select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of a literary text",,,unique,,
6b3ec225-3800-e411-9e54-005056801da1,"Develop a coherent interpretation of literary texts with a clear critical stance, drawing on imaginative insights derived from knowledge and skills from wider reading / other sources",,,state-variant,,
1711f61e-e69f-e311-9503-005056801da1,"Ask and answer who, what, where, when, why, and how questions about key details in an informational text",,,unique,,
3111f61e-e69f-e311-9503-005056801da1,"Make inferences when reading an informational text, citing textual details and examples to support them",,,unique,,
0a11f61e-e69f-e311-9503-005056801da1,"With prompting and support, ask and answer questions about an informational text's key details",,,state-variant,,
56029c74-8046-464d-898a-44f7037150c5,Use evidence from a literary or informational text to support analysis and reflection in response to eleventh-grade reading,,,grade-progression,,
8e3ec225-3800-e411-9e54-005056801da1,"Draw on personal extrinsic knowledge or on background information provided by the teacher to understand texts (e.g., use knowledge about life cycles while reading <i>The Very Hungry Caterpillar</i> or while reading about amphibians)",,,unique,,
deee9c31-7317-43bd-a34f-3cc525cdd2ad,"With prompting and support, draw simple conclusions about characters, settings, and major events in a story and support them using details and evidence from the text and illustrations",,,state-variant,,
b1fcd320-7aae-4bcf-b3d3-b51de41d0dd2,"With support, begin to ask and answer simple questions about a text",,,unique,,
0fae4e9b-6473-4383-902c-27b891b73871,"Explore text meaning to develop own interpretations by employing effective strategies (e.g., research, diagramming, journaling) and revise conclusions after further inquiry",,,unique,,
3a11f61e-e69f-e311-9503-005056801da1,Cite accurate textual evidence when explaining what an informational text says explicitly and when making inferences,,,unique,,
7f3dc225-3800-e411-9e54-005056801da1,"Answer comprehension questions about literary texts in writing, demonstrating some awareness of how to show understanding (e.g., by making a point and supporting it by referencing the text)",,,unique,,
77324c9c-a69f-e311-9503-005056801da1,Make and support generalizations about a text with reasons and evidence,,,unique,,
6211f61e-e69f-e311-9503-005056801da1,Analyze complex or conflicting information and textual details in order to arrive at conclusions about the meaning and significance of an informational text,,,unique,,
acd2bf3e-a7c1-43cf-81e0-b8b1064989cf,"With support, use both print and digital resources to find information and answer questions",,,unique,,
b67000ab-0453-456a-a58f-a679cb1237ba,"Ask relevant literal, interpretive, evaluative, and universal questions of a text and analyze texts in order to find answers to such questions",,,grade-progression,,
12324c9c-a69f-e311-9503-005056801da1,"Make connections between text, personal experience, and prior knowledge",,,unique,,
ea4a77d2-a871-4a74-99d1-8a29c2fd75d5,"Ask literal, interpretive, evaluative, and, with support, universal questions of text",,,grade-progression,,
7d3c8bde-d135-4423-a2ce-c79c9dc54daa,"Examine how a text's validity and credibility are impacted by its date of publication (e.g., older science books could be out-of-date and unreliable; older literature could give insight into historical periods)",,,unique,,
7b1c7d3e-a80e-48e1-9b0e-ccceca85f399,Analyze how readers' prior knowledge and experience affects their interpretations of texts,,,unique,,
cbafcd17-9be8-4616-8f2f-656df6684c01,"Flexibly employ effective strategies (e.g., research, group discussions, journaling) to deepen understanding of multiple perspectives",,,unique,,
4211f61e-e69f-e311-9503-005056801da1,Cite textual evidence to support analysis of an informational text,,,grade-progression,,
1f11f61e-e69f-e311-9503-005056801da1,Ask and answer questions about an informational text and refer to the text to support answers,,,unique,,
4b41c225-3800-e411-9e54-005056801da1,"Where appropriate, provide more extended responses to retrieval and inference comprehension questions in writing, showing rudimentary exploration of the content / message of the text or explaining own reactions to the text",,,unique,,
d4b3e998-4ffe-47ea-ae00-ade5ccb937fa,"With prompting and support, begin to link information found in texts to personal experience (e.g., After listening to a book about honeybees, student may say, ""I saw a bee on a flower."")",,,unique,,
6610f61e-e69f-e311-9503-005056801da1,"Determine where a literary text's meaning is ambiguous, unclear, or open to interpretation, and cite textual evidence to support this determination",,,unique,,
3910f61e-e69f-e311-9503-005056801da1,Draw conclusions and make inferences about literary texts and revise conclusions based on new evidence in the text,,,unique,,
3011f61e-e69f-e311-9503-005056801da1,"Explain the explicit meaning of an informational text based on evidence from the text (e.g., locate details and examples that explain an idea in the text)",,,unique,,
d508bf13-b703-41cc-887a-ba622fd910e6,Use evidence from a literary or informational text in writing to support analysis and reflection in response to 4th-grade reading,,,grade-progression,,
2910f61e-e69f-e311-9503-005056801da1,"Make inferences about characters' actions, traits, and motives based on details found in a story or play",,,unique,,
4f10f61e-e69f-e311-9503-005056801da1,Cite strong and sufficient textual evidence to support analysis of a literary text,,,grade-progression,,
3a10f61e-e69f-e311-9503-005056801da1,"Cite textual evidence to support analysis of a literary text (e.g., point out the part of the text that supports an inference about the character's motivation; list details that support an inference about the theme)",,,unique,,
2011f61e-e69f-e311-9503-005056801da1,Use prior knowledge and evidence from the text to draw simple conclusions about information or events,,,unique,,
dbe7fb42-445c-471d-8d12-3ab624ed4ce6,Explain the impact that readers' prior knowledge and experience has on their interpretations of texts,,,unique,,
463a1c97-534a-4eb7-8155-abe42231a7df,"Establish and use criteria to evaluate texts (e.g., effectiveness in achieving author's purpose, suitability for audience, quality of evidence and reasoning, writing style and voice, consistency and clarity of content, credibility of author, text organization) and evaluate the criteria's usefulness when applied to literary and nonfiction works",,,unique,,
6c3ec225-3800-e411-9e54-005056801da1,"Develop a coherent interpretation of an informational text with a clear critical stance, drawing on imaginative insights derived from knowledge and skills from wider reading and other sources",,,state-variant,,
fb2556f7-612b-443d-934d-4baf1cbb8a65,Select textual evidence based on evaluation of its strength and relevance to the analysis of a literary text and with awareness of other possible conclusions to be drawn from the evidence,,,unique,,
4c11f61e-e69f-e311-9503-005056801da1,Cite the strongest textual evidence to support analysis of an informational text,,,grade-progression,,
2410f61e-e69f-e311-9503-005056801da1,"Use textual details and prior knowledge to draw simple conclusions about characters, settings, or events in a text (e.g., conclude the character is angry because he stomped his feet)",,,unique,,
5e11f61e-e69f-e311-9503-005056801da1,"Select textual evidence based on evaluation of its strength, completeness, and relevance to the analysis of an informational text",,,grade-progression,,
1d324c9c-a69f-e311-9503-005056801da1,"Connect ideas to personal experiences or prior knowledge (e.g., compare a character's experience to one's own; compare new information to prior knowledge)",,,unique,,
f86798ce-e696-4e04-99e8-f027b7482a16,Use evidence from a literary or informational text to support analysis and reflection in response to tenth-grade reading,,,grade-progression,,
d6324c9c-a69f-e311-9503-005056801da1,Elaborate on ideas in texts in order to clarify them and understand their impact,,,unique,,
7d40c225-3800-e411-9e54-005056801da1,"Read literary texts in depth, critically and evaluatively, in order to discuss and explain opinions and points of view",,,unique,,
1e10f61e-e69f-e311-9503-005056801da1,Ask and answer questions about a literary text and refer to the text to support answers,,,unique,,
4811f61e-e69f-e311-9503-005056801da1,Cite several pieces of textual evidence to support analysis of an informational text,,,grade-progression,,
f1324c9c-a69f-e311-9503-005056801da1,"Understand and use a critical lens (e.g., philosophical, biographical) or secondary sources to interpret texts and draw conclusions about a text's meaning and/or significance",,,unique,,
2af77cbe-515d-4afb-9d7a-7129555a2eae,"Ask literal, interpretive, evaluative, and universal questions",,,grade-progression,,
7408ac99-0b6a-4b7c-870b-96b2363a9294,"Identify criteria used to evaluate texts (e.g., suitability for audience, effectiveness in achieving author's purpose, clarity of writing style, credibility of author, text organization), discussing criteria's usefulness when applied to literary and nonfiction works",,,unique,,
1e11f61e-e69f-e311-9503-005056801da1,Draw simple conclusions about an informational text using evidence and details from text and illustrations,,,unique,,
d62328c6-9fbf-4b6a-b446-f03711acbb8d,Draw conclusions about an informational text or across multiple texts by synthesizing and making connections between information and ideas and supporting findings with textual evidence,,,unique,,
b96c97fa-10c8-4f97-9565-80e3c5e05987,"Ask and answer simple questions about key details in an informational text (e.g., who, what, where, when, why, and how questions)",,,unique,,
4c41c225-3800-e411-9e54-005056801da1,"Where appropriate, provide more extended responses to retrieval and inference comprehension questions in writing, showing rudimentary exploration of what was learned from the text or explaining one's own reactions to the text",,,unique,,
026f38c4-bb1a-476c-ae64-2d9ce4678b31,Use evidence from a literary or informational text to support analysis and reflection in response to fifth-grade reading,,,grade-progression,,
3486484b-daa3-44c2-9201-11764707b93e,"Use criteria to evaluate literary works and other media for quality and impact, considering credibility of characters and believability and cohesiveness of plot and setting",,,unique,,
55541390-79d5-420e-9676-227a6c279ab8,Use evidence from a literary or informational text to support analysis and reflection in response to sixth-grade reading,,,grade-progression,,
3911f61e-e69f-e311-9503-005056801da1,Distinguish between valid and invalid conclusions based on evidence from an informational text,,,unique,,
b5364693-e1e1-42ec-8912-c2f51f6cbde3,Evaluate how texts affect audiences in different ways and how personal bias and experience influence one's interpretation,,,unique,,
2d3ef2cf-7725-4d7f-b686-06dff4fc85e6,Explain how an author may state some things directly but imply other details in a text,,,unique,,
b2d49d80-3b0a-432d-8569-e1a41ca16948,"Draw conclusions and make inferences about a literary text’s elements (e.g., character motivation and relationships, theme, events) based on textual evidence",,,unique,,
3c41c225-3800-e411-9e54-005056801da1,Draw from pertinent and relevant personal experience as well as wider reading to develop a personal reaction to or view of a text,,,unique,,
5b11f61e-e69f-e311-9503-005056801da1,"Draw larger conclusions about an informational text's meaning and significance based on analysis of ideas, concepts, and supporting details in the text",,,unique,,
4810f61e-e69f-e311-9503-005056801da1,"Draw conclusions about a literary text based on analysis of textual details and patterns (e.g., draw a conclusion about an author's intent by analyzing tone, word choice, and connotation)",,,unique,,
4210f61e-e69f-e311-9503-005056801da1,Cite several pieces of textual evidence to support analysis of a literary text,,,grade-progression,,
668c511a-564e-4f0b-9aeb-d4ca631f749b,"Ask literal, interpretive, and evaluative questions of text",,,grade-progression,,
843dc225-3800-e411-9e54-005056801da1,Answer simple story-based retrieval and inference comprehension questions in writing,,,unique,,
8240c225-3800-e411-9e54-005056801da1,"Read nonfiction texts in depth, critically and evaluatively, in order to discuss and explain opinions and points of view",,,unique,,
4110f61e-e69f-e311-9503-005056801da1,"Draw conclusions about characters, theme, and situations based on analysis of textual details",,,unique,,
9017b37d-5a03-4013-bfa7-011212f578e3,"Develop factual, interpretive, and evaluative questions for further exploration of topics addressed in increasingly challenging informational texts",,,grade-progression,,
254cd94a-8978-4713-86f0-aabef3696bcb,Use evidence from a literary or informational text to support analysis and reflection in response to eighth-grade reading,,,grade-progression,,
79379d19-ac25-4f15-9721-3814302bfdda,Use evidence from a literary or informational text to support analysis and reflection in response to seventh-grade reading,,,grade-progression,,
a3324c9c-a69f-e311-9503-005056801da1,"Make generalizations from a text, recognizing the difference between valid generalizations and stereotypes",,,unique,,
4910f61e-e69f-e311-9503-005056801da1,Cite the strongest textual evidence to support analysis of a literary text,,,grade-progression,,
6710f61e-e69f-e311-9503-005056801da1,Synthesize ideas from close reading of literary texts and secondary sources to draw complex conclusions about text meaning and/or significance,,,unique,,
2ce05516-4572-4cf9-bbaf-00a9aee2ec17,"Ask relevant literal, interpretive, evaluative, and universal questions of a text and find evidence in the text in order to answer such questions",,,grade-progression,,
9e2870c3-da67-4882-a384-106563137fea,"Ask literal, interpretive, and, with support, evaluative questions of text",,,grade-progression,,
d640c225-3800-e411-9e54-005056801da1,"Show confidence with the conventions of literary criticism by supporting points with precise analysis, evidence, and explanation; skillfully selecting textual evidence to support the main point of an essay or argument; and referring to other sources to develop or support an argument",,,unique,,
5b324c9c-a69f-e311-9503-005056801da1,"Draw multiple conclusions about information, events, or characters in text, and cite textual details that support the conclusions",,,unique,,
5710f61e-e69f-e311-9503-005056801da1,"Evaluate and weigh complex ideas, textual details, and motifs in order to arrive at conclusions about the meaning and/or significance of literary texts",,,unique,,
afd9508f-1b58-4135-813d-ffa3c554c16a,Support a topic with a concluding statement in first-grade informative writing,,,grade-progression,,
cfa9c50d-f161-4524-bf07-78446e7fcb22,Support a topic with concluding statements or sections related to the information presented in fourth-grade informative writing,,,grade-progression,,
555a8fdd-57a2-4ef0-a8a0-787b6fcaf4f4,Establish and maintain a formal style in eighth-grade informative writing,,,grade-progression,,
39b89749-630b-4399-ad9e-98d3511db8b9,Evaluate the strength of evidence when selecting supporting evidence in fifth-grade informative writing,,,unique,,
3dfe2dda-e2f2-41d6-abef-6d5838466682,"Develop a topic by including related facts, concrete details, quotations, examples, and other information in fourth-grade informative writing",,,grade-progression,,
2649dd44-e901-4481-b77a-474b35c68926,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on third-grade reading",,,grade-progression,,
1bc7cc9a-a32f-43f3-86a4-b1f588c8c973,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on tenth-grade reading",,,grade-progression,,
22995c19-13d2-4f89-8d18-3a4eea2df065,Provide a concluding statement or section in seventh-grade informative writing,,,grade-progression,,
f9c5a3fb-4ea2-414f-b9c1-8fa3b0e19236,"Organize ideas, concepts, and information using strategies in eighth-grade informative writing (e.g., definition, classification, comparison/contrast, and cause/effect)",,,grade-progression,,
fe2a99bc-9f75-4d20-96e9-acd1308bf41d,Develop a topic by using credible supporting evidence in eighth-grade informative writing,MC-SA-0026,Publishing,state-variant,,
87551f13-04f5-489d-9300-896d34becabe,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on fourth-grade reading",,,grade-progression,,
ed2ddc8c-b75d-46af-8f50-28148e0e7c7a,Express information related to a topic in Kindergarten informative writing,,,unique,,
87fa3477-355a-4470-8a98-863f0bda5d08,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on seventh-grade reading",,,grade-progression,,
a1e6232e-90fb-4c92-a122-d3a89670314b,Provide an introductory paragraph that provides relevant context in sixth-grade informative writing,,,unique,,
ab1c8582-5d8a-49c7-a07a-c3d71c80f86e,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on twelfth-grade reading",,,grade-progression,,
c43a1abe-c049-4514-aa93-8483dbe7fcd7,Introduce a topic in Kindergarten informative writing,,,grade-progression,,
5a6555b2-1a2f-4a80-a64f-70323461e73c,Use appropriate transitions to create cohesion and clarity in seventh-grade informative writing,,,grade-progression,,
87a5d706-52b5-4371-9d39-6d81cceea631,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in eighth-grade informative writing",,,grade-progression,,
a0d5994c-916f-4e4b-abe7-964e17ee136e,Develop a topic by including formatting and multimedia in seventh-grade informative writing,,,grade-progression,,
8b2da4ce-6cb6-406a-b895-9a6b885fda00,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in seventh-grade informative writing",,,grade-progression,,
0bc6c21a-e3f7-4767-9563-dacedb2e9d81,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on eleventh-grade reading",MC-SA-0013,Narrative Form,grade-progression,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,Active Self-Regulation > Strategy Use > Reading Comprehension Strategies > Post-Reading Strategies > Reflective Thinking
38145143-2077-41f5-8b23-5396610f94db,Use appropriate transitions to create cohesion and clarity in eighth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Process > Revising > Refining Content > Enhancing Clarity
af1fd727-8dcb-4850-8225-83a6310089eb,Introduce a topic with a topic sentence in eighth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically
ca790b37-331c-4cc5-bcd3-23b7bd30bc12,Group related ideas logically in paragraphs in fourth-grade informative writing,MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Drafting > Drafting Text > Writing Coherent Paragraphs,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically
