GROUP_ID,TYPE,MEMBER_COUNT,EXAMPLE_SKILL,CONTENT_AREA,GRADE_RANGE,AUTHORITIES
6496a807-25eb-4b6f-bee8-9e3f7910fd13,grade-progression,2,Convert among different-sized standard measurement units within a given measurement system,Mathematics,5-5,N/A (progression)
65a024ac-85bb-458a-adab-6f1d99df1ba0,grade-progression,4,"Use a range of strategies to determine or clarify the precise meanings of general academic and content-area words and phrases in grade-appropriate informational texts more efficiently, including reference materials, affixes and roots, context clues such as word relationships, parts of speech, and the overall sentence or paragraph meaning",English Language Arts,6-8,N/A (progression)
669ee4a2-b646-4e1c-bf11-622721a5dcb7,grade-progression,2,Identify and discuss favorite words and phrases in a particular nonfiction text,English Language Arts,1-1,N/A (progression)
680935b6-5005-410c-9868-64003b9e6584,grade-progression,2,Represent a quotient of up to a 4-digit whole number divided by a 1-digit whole number with an equation,Mathematics,4-4,N/A (progression)
68a5f330-7ca0-49cb-ae69-6229decc9973,grade-progression,2,Acknowledge alternate or opposing claims in seventh-grade argumentative writing,English Language Arts,7-8,N/A (progression)
6938aacf-50da-46d8-a2ae-b7aa29fc75d1,grade-progression,2,Estimate the product of two decimals,Mathematics,5-5,N/A (progression)
69426420-e2f6-49a4-9291-c34ba906bcf1,grade-progression,3,"Skip count up to 120 by twos, fives, and tens to determine the number of objects in a set",Mathematics,1-2,N/A (progression)
6981f739-142d-413d-85a1-f8ccc268edf8,grade-progression,2,Identify the properties used to solve an inequality,Mathematics,11-11,N/A (progression)
6a6e1d5d-5220-4c65-8792-c1bc8f99d3ee,grade-progression,2,"Explain and justify personal opinions about nonfiction texts, referring to some specific words and phrases from the text",English Language Arts,4-4,N/A (progression)
6a776bef-fdbe-4c5a-9881-38aefb1e73d8,grade-progression,2,Write the equation of an exponential function using given information,Mathematics,11-11,N/A (progression)
6ace00ef-5428-405a-9beb-22088de3de4d,grade-progression,3,Calculate the average rate of change of an exponential function over a specified interval,Mathematics,9-11,N/A (progression)
6c146c9b-65f1-441b-8233-d4108450ee70,grade-progression,2,Prove the law of sines,Mathematics,10-10,N/A (progression)
6c5d5c85-d3ad-41b0-8e6d-42dfc6534392,grade-progression,2,Represent a situation using a direct variation or an inverse variation equation,Mathematics,9-9,N/A (progression)
6d38d67d-69e9-4c87-80e9-73ac86b9836a,grade-progression,2,Explain the reasoning used in a subtraction strategy within 10,Mathematics,0-0,N/A (progression)
6dfb5f2e-8c31-488c-ac77-92f53e51a78a,grade-progression,2,"Represent a situation, using an exponential equation in one variable",Mathematics,9-9,N/A (progression)
6f146d53-3062-4d14-81bb-f813421ac74e,grade-progression,7,"Compose a narrative appropriate to task, audience, and purpose in response to a prompt based on second-grade reading",English Language Arts,2-8,N/A (progression)
70b60eba-ea5e-4203-a1e1-6d85798b051d,grade-progression,3,Interpret the average rate of change of an exponential function over a specified interval,Mathematics,9-11,N/A (progression)
7263b954-e27d-48d4-9b80-5e3939dc04a7,grade-progression,2,Provide an introductory paragraph that provides relevant context to the argument in fifth-grade argumentative writing,English Language Arts,5-5,N/A (progression)
72f56374-b7fd-46cc-af46-a9a6f52d602e,grade-progression,2,Apply the laws of exponents to create equivalent numerical expressions with whole number exponents,Mathematics,7-7,N/A (progression)
72f9beb5-d2a5-468d-b0fa-45f7dfd11ca7,grade-progression,3,"Use the correct homophones (e.g., feat/feet), homographs (e.g., estimate, conflict), and multiple-meaning words (e.g., chief) in writing and speaking and determine their correct meanings in grade-appropriate texts",English Language Arts,6-8,N/A (progression)
7685ab0b-42ad-43c8-a2af-662828c738b0,grade-progression,2,Interpret the solutions of a 1-variable absolute value inequality,Mathematics,9-11,N/A (progression)
79c50bf8-1b99-4091-a195-5ed46a2d0f12,grade-progression,2,Determine whether an estimate or an exact answer is appropriate when solving a problem involving addition or subtraction of whole numbers,Mathematics,3-4,N/A (progression)
79f1f87d-a6c7-44df-b2a1-9ac60a878da2,grade-progression,2,Explain the meaning of the equal symbol,Mathematics,1-2,N/A (progression)
7a0bd28c-2730-4123-9b19-94e452879586,grade-progression,2,Find a quarter as one of four equal parts of an object or shape,Mathematics,1-1,N/A (progression)
7d7b020a-0c2f-4301-9f63-a41106d93aa4,grade-progression,2,Explain the effects of transformations on the graph of a function using technology,Mathematics,11-11,N/A (progression)
7daad4d9-f3b5-422c-b417-d685ac7dfb84,grade-progression,2,Evaluate the cumulative connotative impact of a word or phrase on the meaning and tone over the course of an informational text,English Language Arts,11-11,N/A (progression)
7f216da8-4e73-495e-b7d2-03132d1bce71,grade-progression,2,Calculate elapsed time using a.m. and p.m.,Mathematics,5-5,N/A (progression)
7f281ebb-a6ab-4c77-bbd0-df92616d7e19,grade-progression,2,Organize the reasons and evidence logically in seventh-grade argumentative writing,English Language Arts,7-8,N/A (progression)
802aa1aa-996c-4936-acea-314a40868ceb,grade-progression,3,Rearrange a formula to isolate a variable of interest where the formula is quadratic in that variable,Mathematics,9-11,N/A (progression)
80759cfe-ee75-4140-a77f-d5f6c88ce232,grade-progression,2,Recognize a quarter as one of four equal parts of an object or shape,Mathematics,1-1,N/A (progression)
81e28c5f-3a59-42ca-88c5-fde27315d23d,grade-progression,2,State an effective thesis statement in sixth-grade argumentative writing,English Language Arts,6-6,N/A (progression)
82bc1c76-2be9-4f8b-ab37-ab1a777921c3,grade-progression,2,Interpret the solution to a problem involving a linear inequality in context,Mathematics,7-7,N/A (progression)
84a58fd1-2e89-41c9-aac6-d6ca1991c0b4,grade-progression,2,Solve a modeling problem involving concepts of density and area,Mathematics,10-10,N/A (progression)
84b41569-3807-40b6-acbc-c7e6cc6db17e,grade-progression,2,"Correctly spell increasingly complex contractions (e.g., she'd, won't)",English Language Arts,5-5,N/A (progression)
858a2096-1ffb-49a2-9ebd-514c838abf0f,grade-progression,3,Appreciate the infinite nature of the sets of integers,Mathematics,6-8,N/A (progression)
86a6556c-cea8-46d0-b3c1-39e36d9c16a2,grade-progression,2,Count the number of syllables in fourth-grade level words,English Language Arts,4-5,N/A (progression)
8701ba8e-a416-4b2b-b5db-b0de0b9b2131,grade-progression,2,Compare two 2-digit numbers using words,Mathematics,1-1,N/A (progression)
875f803f-5227-496f-9fc3-1ca68789e5b1,grade-progression,2,Enumerate a set of objects up to 5 without counting,Mathematics,-1-0,N/A (progression)
88944d82-d1f2-436a-bad7-2eb955675e25,grade-progression,2,Identify the position of a shape following a reflection or translation,Mathematics,6-6,N/A (progression)
88c83bf2-83b9-417f-87f2-cd1007abb876,grade-progression,2,Interpret a probability determined using the multiplication rule of probability,Mathematics,10-10,N/A (progression)
8962e013-2df2-4418-a855-01fc7eecb41e,grade-progression,2,"Read, write, and convert time between analog and digital 24-hour clocks",Mathematics,3-3,N/A (progression)
8a378576-4c19-4b3f-b1ac-fd361dd1c162,grade-progression,2,Provide an introductory paragraph that provides relevant context to the argument in sixth-grade argumentative writing,English Language Arts,6-6,N/A (progression)
8b8b22c4-3ffd-4977-90fd-3078409f0a6a,grade-progression,2,Generate a number pattern that follows a given addition rule,Mathematics,3-4,N/A (progression)
8e713bea-bc71-43ca-a639-29b5efa9817b,grade-progression,2,Relate a picture model to a basic subtraction fact,Mathematics,1-1,N/A (progression)
90eaad1e-98d0-416a-8cbf-91cea8b0d6c5,grade-progression,7,Provide a concluding statement or section in fourth-grade argumentative writing,English Language Arts,4-8,N/A (progression)
92078041-f636-49b6-b251-513c5b86ca06,grade-progression,2,Determine the transformation that generates the image of a figure in the first quadrant of the coordinate plane,Mathematics,6-7,N/A (progression)
92195812-8844-476e-a4e6-60a016c407a9,grade-progression,2,Synthesize ideas from close reading of informational texts and secondary sources to support complex conclusions about text meaning and significance,English Language Arts,12-12,N/A (progression)
92c9f099-a601-41ff-9f55-d68e8c76d102,grade-progression,3,Estimate the average rate of change of an exponential function over a specified interval on a graph,Mathematics,9-11,N/A (progression)
9364dcc8-15cc-4263-a5fe-ec98a765c419,grade-progression,2,"Correctly place the written accent on the vowel on which the tonic accent falls in hiatus (e.g., <i>hacía, baúl, raíz</i>)",English Language Arts,4-5,N/A (progression)
94a2f086-1c1e-4136-ae66-4bad1b290bd8,grade-progression,2,Name a quarter as one of four equal parts of a quantity,Mathematics,1-1,N/A (progression)
95f99095-f993-4d5b-8cdd-9a4599acc321,grade-progression,2,"Compare whole numbers up to 100,000 using standard symbols",Mathematics,3-3,N/A (progression)
97befee6-68bd-456b-b1e1-312814a9d667,grade-progression,2,Know the precise definition of a ray,Mathematics,10-10,N/A (progression)
99231414-f3fc-48ff-b7a0-7af589f7ffcf,grade-progression,2,Perform the four operations on numerical radical expressions,Mathematics,9-9,N/A (progression)
9932c511-db1f-45ba-b0de-b74e1ce4955e,grade-progression,2,Alphabetize a series of words to the second letter,English Language Arts,2-3,N/A (progression)
9a85bc01-d896-4c38-9d80-f4c1c02de3dd,grade-progression,2,Interpret the meaning of the origin or scale for a geometric graph or data display,Mathematics,10-11,N/A (progression)
9ad0d569-f97c-4614-b204-85e82192bb9d,grade-progression,2,Develop a topic by including formatting and multimedia in seventh-grade informative writing,English Language Arts,7-8,N/A (progression)
9b85e690-31bf-4975-8f63-d8a497a62b87,grade-progression,3,Sketch the graph of an exponential function given a verbal description of the relationship between two quantities,Mathematics,9-11,N/A (progression)
9bb34330-7918-4055-bf3e-23291d79e59e,grade-progression,3,Generate a table of paired numbers based on a rule,Mathematics,4-6,N/A (progression)
9d7f7859-5421-4d64-a3cb-74e1dd70d61e,grade-progression,2,"Infer meaning from texts and apply knowledge from personal reading and experience (e.g., why trees are not safe in thunderstorms)",English Language Arts,3-3,N/A (progression)
9d9266f4-a00e-4c41-82d2-57bd11ebd1ff,grade-progression,2,Recognize a half as one of two equal parts of a quantity,Mathematics,1-1,N/A (progression)
9dab55b6-f14b-4f5e-ab31-bf8d5aac253b,grade-progression,2,Justify the steps used to solve a linear equation,Mathematics,7-7,N/A (progression)
9f9149b0-f9c3-4e94-a0d1-bbb7706aee6a,grade-progression,2,Describe the shares of a rectangle or circle partitioned into eight equal shares,Mathematics,2-3,N/A (progression)
a255cf01-8f88-48a0-b381-aaba94fb4a9e,grade-progression,2,Divide a quantity into two parts in a given part:whole ratio,Mathematics,6-6,N/A (progression)
a496f5a1-8967-4ee1-b794-070138aa432f,grade-progression,2,Count up to 5 objects,Mathematics,-1-0,N/A (progression)
a572b419-6ec9-4508-a6ca-68f8d5099bfe,grade-progression,2,Find the perimeter of a polygon given the side lengths to solve a real-world problem,Mathematics,3-3,N/A (progression)
a7c23328-2bba-4ace-ab29-a0b9897e900a,grade-progression,3,"Recognize that in a multi-digit whole number, a digit in any place represents ten times what it represents in the place to its right",Mathematics,4-5,N/A (progression)
a8eb9b5d-b976-4b10-b012-85dc5a1e8acc,grade-progression,2,Compare and contrast polygons,Mathematics,4-5,N/A (progression)
ac20b335-fb37-4671-b667-11400011cecc,grade-progression,8,Count on from 0 in multiples of 4,Mathematics,2-3,N/A (progression)
ac48b2ad-3cd2-4760-b806-158c3b74070b,grade-progression,2,"Talk about the effects of different words and phrases on the meaning of an informational text (e.g., ""It shows how sharp its teeth are.""; ""It makes it sound dangerous."")",English Language Arts,1-2,N/A (progression)
ad5f835c-ea5e-444c-bcdd-35e229a3d93b,grade-progression,2,Calculate mentally mathematical statements for division using known multiplication tables,Mathematics,3-3,N/A (progression)
adfe4e0c-3ca8-45d9-b140-e7b636e5b578,grade-progression,2,Use ratio notation in ratios of the form <i>m:n</i> and <i>l:m:n</i>,Mathematics,6-6,N/A (progression)
ae6ab8df-772d-4b2e-8c25-e5f06b267ce0,grade-progression,3,Use precise words and phrases to convey experiences and events in sixth-grade narrative writing,English Language Arts,6-8,N/A (progression)
af4b2986-26fd-4edf-8451-a65970524329,grade-progression,2,"Find the effect of dividing 1- or 2-digit numbers by 10, identifying the value of the digits in the answers as ones and tenths",Mathematics,5-5,N/A (progression)
b011c282-cf2e-45a6-9c76-ef9f7c7222e6,grade-progression,2,Represent the total number of objects in a group from 0 to 20 with a numeral,Mathematics,0-1,N/A (progression)
b2634777-32f0-4b7a-99ea-646b5635339a,grade-progression,3,"Relate a number up to 1,000 to a point on a number line",Mathematics,2-4,N/A (progression)
b29ac2b7-9877-4829-a084-526c110682c6,grade-progression,2,Calculate the perimeter of a rectilinear figure (squares and other shapes) in centimeters and meters,Mathematics,3-4,N/A (progression)
b52c8844-35c1-4290-9fc9-aefb3ae3f0c3,grade-progression,2,Cite the strongest textual evidence to support analysis of an informational text,English Language Arts,8-8,N/A (progression)
b58198ee-9975-4544-9fd7-ee1fdbca782a,grade-progression,2,Cite several pieces of textual evidence to support analysis of an informational text,English Language Arts,7-7,N/A (progression)
bbf84464-62e2-42b3-bc5f-0071689df95a,grade-progression,2,"Where appropriate, provide more extended responses to retrieval and inference comprehension questions in writing, showing rudimentary exploration of the content / message of the text or explaining own reactions to the text",English Language Arts,2-2,N/A (progression)
bdd09c33-41f1-4238-acc2-ec61583b9697,grade-progression,2,"Understand the origins and meanings of frequently used English words from other languages (e.g., French: essay)",English Language Arts,6-7,N/A (progression)
c0e77a06-5f0c-4502-a032-0202e5390dce,grade-progression,2,Know the domain and range of trigonometric functions,Mathematics,11-11,N/A (progression)
c3cd0bab-a3b7-449f-a727-4d2abd0112e3,grade-progression,2,Represent constraints using linear equations or inequalities,Mathematics,9-11,N/A (progression)
c3df5e2f-ad72-446b-a50e-254529d6961c,grade-progression,2,"Simulate experimental data using a model, and using electronic simulations, to generate larger amounts of data",Mathematics,11-11,N/A (progression)
c4379244-561d-4a18-8c1e-01aee51355f1,grade-progression,2,Find the surface area of an object using a net to solve a problem,Mathematics,6-6,N/A (progression)
c5221fe8-f9d6-4b81-af86-3511844e667d,grade-progression,4,Correctly form printed letters with appropriate word and sentence spacing,English Language Arts,2-5,N/A (progression)
c6029272-2770-47ce-b804-1a7a631d4b90,grade-progression,3,Subtract mentally a 3-digit number and tens,Mathematics,2-2,N/A (progression)
c697b9fb-77c4-47e1-936d-2eabd31d04a1,grade-progression,2,Identify the writing performance task of a fifth-grade argumentative writing prompt,English Language Arts,5-5,N/A (progression)
c6a52bd5-0e2a-4d15-b1fa-f507fc0c1297,grade-progression,3,Add mentally a 3-digit number and ones,Mathematics,2-2,N/A (progression)
c6bd9fcd-f9c5-44a6-b525-54eefb818d1c,grade-progression,2,Divide decimals and whole numbers,Mathematics,6-6,N/A (progression)
c79fc91b-16ed-4f35-8127-534a19ed7a86,grade-progression,2,Add or subtract customary measures of capacity or weight requiring unit conversion to solve a problem,Mathematics,6-6,N/A (progression)
ca3abc66-e2bc-4408-944d-ec1a811968ec,grade-progression,4,Justify the result of a comparison of two 2-digit numbers,Mathematics,1-4,N/A (progression)
cbe2a228-e9de-4b08-aec7-9258b15831a5,grade-progression,2,"Correctly spell grade-appropriate abbreviations (e.g., pound/lb., Avenue/Ave.)",English Language Arts,4-4,N/A (progression)
cbfe4780-a07e-4543-9a50-774ef5abb93c,grade-progression,2,Relate a decimal number through hundredths to a point on a number line,Mathematics,4-5,N/A (progression)
d0532fd5-7084-4790-b6a2-b363f22e7ca4,grade-progression,3,Skip count within 1000 by tens,Mathematics,2-2,N/A (progression)
d2124d96-718b-46f2-843f-a0aa1767dba6,grade-progression,2,"Analyze the similarities and differences in style (e.g., formal, informal, conversational, scholarly, journalistic, poetic) and purpose (e.g., to convince, to rebut, to entertain, to critique, to inform) of informational texts, and analyze their treatment of themes and use of rhetorical devices",English Language Arts,11-12,N/A (progression)
d3695737-f531-4336-97c1-c240559917ae,grade-progression,2,Add numbers with a sum up to 5 using pictures,Mathematics,-1-0,N/A (progression)
d492001c-8831-4640-9bb9-3cc88bb9b47d,grade-progression,3,Introduce an opinion with a topic sentence in second-grade argumentative writing,English Language Arts,2-4,N/A (progression)
d49d8170-ce14-4ad1-b3ac-5c08ba9f15af,grade-progression,2,"Show familiarity with age-appropriate language for the discussion of informational text (e.g., list, sign, label, letter)",English Language Arts,-1--1,N/A (progression)
d5b3f05f-42c7-40e5-bbb2-0002af6500ed,grade-progression,12,Read literary texts within the ATOS range of 1.6 to 3.3,English Language Arts,1-12,N/A (progression)
d7914c02-290c-4dbb-a3a9-3cf58a4adcf4,grade-progression,2,Evaluate a multi-step numerical expression involving positive decimal numbers,Mathematics,7-7,N/A (progression)
d7dde92a-660a-4878-b5bd-d7c8d145e122,grade-progression,2,Make a fair decision using simple probability,Mathematics,10-11,N/A (progression)
daae4406-b4f5-4c6b-87de-af0f89a665c9,grade-progression,3,Use transitions to sequence events in sixth-grade narrative writing,English Language Arts,6-8,N/A (progression)
db05e524-25d6-4b9f-8b7d-d07673998836,grade-progression,2,Provide a sense of closure in second-grade narrative writing,English Language Arts,2-3,N/A (progression)
de3fb43a-ef25-41bb-a538-0697abab8ac0,grade-progression,2,Use descriptions to develop experiences and show character responses in third-grade narrative writing,English Language Arts,3-5,N/A (progression)
df5d18ca-1a08-48d8-b326-a5d461c02fac,grade-progression,4,Use place value and number facts to solve problems with numbers up to two digits,Mathematics,1-5,N/A (progression)
e014a518-8e2b-4c46-a61b-55c102e16337,grade-progression,2,Choose the scale for a geometric graph or data display,Mathematics,10-11,N/A (progression)
e0e3dc07-a5f7-4bda-8b1b-c0da7836593c,grade-progression,2,Write and calculate mathematical statements for multiplication using known multiplication tables,Mathematics,3-3,N/A (progression)
e0e9ae96-b4ce-4420-a3e4-c5fdda23da27,grade-progression,2,"Add numbers with up to three digits, using formal written methods of vertical addition",Mathematics,2-3,N/A (progression)
e11900ac-1708-46ae-9fd4-9893543f30e6,grade-progression,3,Multiply by recalling multiplication facts for the 2 multiplication table,Mathematics,3-3,N/A (progression)
e4ae6f4b-c252-4c71-ab9a-145bba9afaa3,grade-progression,2,Recognize the information given by different forms of linear equations,Mathematics,9-9,N/A (progression)
e62601ec-2b8a-46a4-952d-4e14d3db04f2,grade-progression,2,Understand when it is necessary to compose or decompose a ten when adding or subtracting within 100,Mathematics,1-2,N/A (progression)
e6262109-534a-4d28-8158-5a76775ae49e,grade-progression,2,Write mathematical statements for multiplication within the multiplication tables using the multiplication (&times;) and equals (=) signs,Mathematics,3-3,N/A (progression)
e63adf1f-f017-4675-a73f-0f0404fa6c4b,grade-progression,2,Independently round numbers and measures to an appropriate number of significant figures,Mathematics,8-8,N/A (progression)
e6f37e36-bba4-42d8-90e6-9d0bd47b2351,grade-progression,2,"Develop a coherent interpretation of literary texts with a clear critical stance, drawing on imaginative insights derived from knowledge and skills from wider reading / other sources",English Language Arts,9-9,N/A (progression)
e8567126-972b-4380-a692-eb015231dbce,grade-progression,2,Interpret features of a function given a graph,Mathematics,11-11,N/A (progression)
e9e6a6de-7181-47a2-93c4-3f9f3c962cc9,grade-progression,2,Engage actively in whole- and small-group reading of fourth-grade-appropriate texts to develop independent reading strategies,English Language Arts,4-5,N/A (progression)
eb14aed7-9bda-42c4-b602-a2aa490ee144,grade-progression,2,Measure the perimeter of a rectilinear figure (squares and other shapes) in centimeters and meters,Mathematics,3-4,N/A (progression)
ecfdc95c-2be1-4f94-8e4f-f084aaf7c18c,grade-progression,2,"Tell and write time to the nearest five minutes, including indication of a.m. and p.m.",Mathematics,2-3,N/A (progression)
eda39264-55dc-4a1f-ad1d-09d4999986e3,grade-progression,2,Read and write a whole number through millions in expanded form,Mathematics,4-4,N/A (progression)
f033ddc7-2d40-4160-bcd3-dd35fbddf7a5,grade-progression,2,Convert between different units of measurement,Mathematics,4-5,N/A (progression)
f0db9e2c-1b97-4813-a6ba-e2d88834b578,grade-progression,3,Determine the graph of a 1-variable absolute value inequality,Mathematics,9-11,N/A (progression)
f2b9c505-1eac-4145-8850-161ed7af6bcb,grade-progression,4,Apply the concept of instantaneous rate of change (tangent) in a numerical context,Mathematics,11-11,N/A (progression)
f32f9d44-574d-4f7f-b2f3-83d637838a30,grade-progression,4,Round a whole number within 1000 to the nearest 10 or 100,Mathematics,3-4,N/A (progression)
f59daede-89f4-4256-a4b7-95211fa6210f,grade-progression,2,Interpret constraints using linear equations or inequalities,Mathematics,9-11,N/A (progression)
f5ed7ab0-0845-4862-81cd-927fdf95b50f,grade-progression,12,Read informational texts within the ATOS range of 1.6 to 3.3,English Language Arts,1-12,N/A (progression)
f615929f-c075-4062-8ee2-ee08350cff90,grade-progression,2,Understand that the numbers 11 to 19 are composed of 10 ones and some ones,Mathematics,0-1,N/A (progression)
f7fc5257-7281-4c61-b2f7-b65fca12c0be,grade-progression,2,"Share and compare reasons for nonfiction reading preferences, follow up others' points and either agree or disagree",English Language Arts,2-2,N/A (progression)
fa1947af-e209-4883-8d15-0d469f652475,grade-progression,2,Verify a strategy used to solve a puzzle or to win a game that involves spatial reasoning,Mathematics,11-12,N/A (progression)
feb0c49f-8981-4577-81a7-db83e05916e7,grade-progression,2,"Solve one-step problems involving division, by calculating the answer using concrete objects, pictorial representations, and arrays with the support of the teacher",Mathematics,3-3,N/A (progression)
ff79cc62-5eef-45da-b40a-e728815f8b52,grade-progression,2,Relate the domain of a quadratic function to the quantitative relationship the function describes,Mathematics,9-9,N/A (progression)
