relationship_id,skill_a_id,skill_b_id,skill_a_name,skill_b_name,relationship_type,confidence,composite_score,recommended_action,priority,priority_score,rationale
REL-a072d817-17d7-491e-81b2-f23fdf9ab821-e2f4d211-5f21-4bfc-b897-fafe0f00a74e,a072d817-17d7-491e-81b2-f23fdf9ab821,e2f4d211-5f21-4bfc-b897-fafe0f00a74e,Use transitions to signal new settings in seventh-grade narrative writing,Use transitions to sequence events in seventh-grade narrative writing,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-98117de8-1e18-4dca-8838-a4d2b4eb978f-f7bdc51a-a39f-e311-9503-005056801da1,98117de8-1e18-4dca-8838-a4d2b4eb978f,f7bdc51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph (1 symbol = 1 object),Answer a question using information from a pictograph (1 symbol = 1 object),COMPLEMENTARY,0.5599999999999999,0.5185714285714286,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-43e12150-69ef-4beb-a799-9dbca036639d-a072d817-17d7-491e-81b2-f23fdf9ab821,a072d817-17d7-491e-81b2-f23fdf9ab821,43e12150-69ef-4beb-a799-9dbca036639d,Use transitions to signal new settings in seventh-grade narrative writing,Use transitions to signal time shifts in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.5485714285714285,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-18d24a48-7a27-4de4-afe3-00dfb74955f4-f61b8ae0-f622-4a10-93b3-8708500b5fb3,18d24a48-7a27-4de4-afe3-00dfb74955f4,f61b8ae0-f622-4a10-93b3-8708500b5fb3,Count back by ones from a number within 30,"Count backward by ones from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6fa3bfaa-479d-e311-b77c-005056801da1-8cf92e8c-a20f-4fc5-88e6-1b044e4aaa30,6fa3bfaa-479d-e311-b77c-005056801da1,8cf92e8c-a20f-4fc5-88e6-1b044e4aaa30,Count orally up to 120 from a number less than 120,"Skip count up to 120 by twos, fives, and tens",DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3cbec51a-a39f-e311-9503-005056801da1-cee82c62-86c3-437d-a1a8-aa75a229fbfd,cee82c62-86c3-437d-a1a8-aa75a229fbfd,3cbec51a-a39f-e311-9503-005056801da1,Answer a question using information from an object graph,Answer a question using information from a histogram,DISTINCT,0.9,0.348,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-60deaa83-2837-494b-89ce-23db61b85d60-b24e6593-bb73-4a71-82ad-588aea209df2,b24e6593-bb73-4a71-82ad-588aea209df2,60deaa83-2837-494b-89ce-23db61b85d60,Use precise words and phrases to convey experiences and events in seventh-grade narrative writing,Use sensory language to convey experiences and events in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.525,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0913e480-f95c-4e70-9ec2-35871a079d7d-1b1a295a-edd0-432c-860f-6c9f6e95c559,1b1a295a-edd0-432c-860f-6c9f6e95c559,0913e480-f95c-4e70-9ec2-35871a079d7d,Provide closure to events in first-grade narrative writing,Provide a conclusion in eighth-grade narrative writing,DISTINCT,0.9,0.39,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-2aa3bfaa-479d-e311-b77c-005056801da1-9243babc-3d83-43e2-ae93-298a3f8470e0,2aa3bfaa-479d-e311-b77c-005056801da1,9243babc-3d83-43e2-ae93-298a3f8470e0,Subtract within 20 using any strategy,Fluently add and subtract within 10 using any strategy,COMPLEMENTARY,0.5599999999999999,0.56,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-299e223b-8b4c-43dc-ab4a-6993564eb1e9-ce60c209-67eb-4741-8849-831a9573b70a,299e223b-8b4c-43dc-ab4a-6993564eb1e9,ce60c209-67eb-4741-8849-831a9573b70a,"Use description to develop experiences, events, and/or characters in seventh-grade narrative writing","Use character reflection, such as internal dialogue and introspection, to develop experiences, events, and/or characters in eighth-grade narrative writing",DISTINCT,0.9,0.39545454545454545,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-090e3de8-9d3f-4f9a-81e6-0fb992b655d3-ffa42a4f-c57f-461a-9f71-a6e3df4206b4,090e3de8-9d3f-4f9a-81e6-0fb992b655d3,ffa42a4f-c57f-461a-9f71-a6e3df4206b4,Solve a problem involving addition or subtraction of numbers within 20,Solve a problem involving the addition of three whole numbers with a sum less than or equal to 20,COMPLEMENTARY,0.5599999999999999,0.552,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3abec51a-a39f-e311-9503-005056801da1-fcbdc51a-a39f-e311-9503-005056801da1,fcbdc51a-a39f-e311-9503-005056801da1,3abec51a-a39f-e311-9503-005056801da1,Use a tally chart to represent data,Use a circle graph to represent percentage data,DISTINCT,0.9,0.474,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-29a3bfaa-479d-e311-b77c-005056801da1-71acbbfa-bd28-4348-b0ac-319aff6e0578,29a3bfaa-479d-e311-b77c-005056801da1,71acbbfa-bd28-4348-b0ac-319aff6e0578,Add within 20 using any strategy,Add up to four 2-digit numbers using various strategies,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-71acbbfa-bd28-4348-b0ac-319aff6e0578-7ba3bfaa-479d-e311-b77c-005056801da1,7ba3bfaa-479d-e311-b77c-005056801da1,71acbbfa-bd28-4348-b0ac-319aff6e0578,Add 10 to a 2-digit number using mental math,Add up to four 2-digit numbers using various strategies,DISTINCT,0.9,0.474,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-7ba3bfaa-479d-e311-b77c-005056801da1-a0a3bfaa-479d-e311-b77c-005056801da1,7ba3bfaa-479d-e311-b77c-005056801da1,a0a3bfaa-479d-e311-b77c-005056801da1,Add 10 to a 2-digit number using mental math,Subtract 10 or 100 from a number between 100-900 using mental math,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-64845b77-96fe-4c46-a03f-2acc8e95a1fd-79a3bfaa-479d-e311-b77c-005056801da1,79a3bfaa-479d-e311-b77c-005056801da1,64845b77-96fe-4c46-a03f-2acc8e95a1fd,Compare two 2-digit numbers using standard symbols,Compare whole numbers to 1200 using words,DISTINCT,0.9,0.38999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-35a3bfaa-479d-e311-b77c-005056801da1-98a6bd57-66cd-45f2-a2cf-4cf0b620b911,35a3bfaa-479d-e311-b77c-005056801da1,98a6bd57-66cd-45f2-a2cf-4cf0b620b911,Determine if an addition or subtraction equation within 20 is true or false,Explain why an addition or subtraction equation within 100 is true or false,DISTINCT,0.9,0.41999999999999993,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-29a3bfaa-479d-e311-b77c-005056801da1-c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,29a3bfaa-479d-e311-b77c-005056801da1,c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,Add within 20 using any strategy,Add within 1000 using pictures or concrete models,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-7ba3bfaa-479d-e311-b77c-005056801da1-c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,7ba3bfaa-479d-e311-b77c-005056801da1,c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,Add 10 to a 2-digit number using mental math,Add within 1000 using pictures or concrete models,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-03bec51a-a39f-e311-9503-005056801da1-8ebac51a-a39f-e311-9503-005056801da1,03bec51a-a39f-e311-9503-005056801da1,8ebac51a-a39f-e311-9503-005056801da1,"Answer a question using information from a bar graph with a y-axis scale by 2s, 5s, or 10s","Answer a question using an ordinal number up to ""twentieth""",DISTINCT,0.9,0.31333333333333335,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-49addd3f-1aa8-48c4-8caf-3a9a567fd014-4e9858e9-9d72-4250-a6c5-a8486d621541,49addd3f-1aa8-48c4-8caf-3a9a567fd014,4e9858e9-9d72-4250-a6c5-a8486d621541,Describe actions in second-grade narrative writing,Describe part-part-whole relationships for numbers up to 20,DISTINCT,0.9,0.27,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-9735969e-a1ec-e311-b64a-005056801da1-fbe67d74-ea41-461f-88c6-af3aa7c873b2,fbe67d74-ea41-461f-88c6-af3aa7c873b2,9735969e-a1ec-e311-b64a-005056801da1,Determine a number that is greater than or less than a given number up to 120,Determine a number that is greater than or less than a given whole number up to 1200,COMPLEMENTARY,0.5599999999999999,0.693,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02bec51a-a39f-e311-9503-005056801da1-ffbdc51a-a39f-e311-9503-005056801da1,02bec51a-a39f-e311-9503-005056801da1,ffbdc51a-a39f-e311-9503-005056801da1,"Use a bar graph with a y-axis scale by 2s, 5s, or 10s to represent data",Use a pictograph to represent data (1 symbol = more than 1 object),DISTINCT,0.9,0.492,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-8b46578e-1fb2-476b-a596-999768dd4122-f61b8ae0-f622-4a10-93b3-8708500b5fb3,8b46578e-1fb2-476b-a596-999768dd4122,f61b8ae0-f622-4a10-93b3-8708500b5fb3,Count on by tens from a number within 120,"Count backward by ones from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.52,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-01bec51a-a39f-e311-9503-005056801da1-f2bdc51a-a39f-e311-9503-005056801da1,f2bdc51a-a39f-e311-9503-005056801da1,01bec51a-a39f-e311-9503-005056801da1,Read a picture graph,"Read a bar graph with a <i>y</i>-axis scale by 2s, 5s, or 10s",DISTINCT,0.9,0.49999999999999994,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-cee82c62-86c3-437d-a1a8-aa75a229fbfd-f7bdc51a-a39f-e311-9503-005056801da1,cee82c62-86c3-437d-a1a8-aa75a229fbfd,f7bdc51a-a39f-e311-9503-005056801da1,Answer a question using information from an object graph,Answer a question using information from a pictograph (1 symbol = 1 object),COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f2bdc51a-a39f-e311-9503-005056801da1-fbbdc51a-a39f-e311-9503-005056801da1,f2bdc51a-a39f-e311-9503-005056801da1,fbbdc51a-a39f-e311-9503-005056801da1,Read a picture graph,Read a multi-category tally chart,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1f0ea6ae-a39c-41b2-a78e-a4f68172ccc6-51009dd8-27c3-429f-b4af-7ce9c4f0cc68,1f0ea6ae-a39c-41b2-a78e-a4f68172ccc6,51009dd8-27c3-429f-b4af-7ce9c4f0cc68,Formulate a statistical question involving patterns of association in bivariate categorical data,Formulate a statistical question involving univariate data,COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-2aa3bfaa-479d-e311-b77c-005056801da1-4c66ef8c-a516-4a27-8f28-c0548a75bee4,2aa3bfaa-479d-e311-b77c-005056801da1,4c66ef8c-a516-4a27-8f28-c0548a75bee4,Subtract within 20 using any strategy,"Subtract a multiple of 10 from a multiple of 10 in the range 10 to 90, using various methods",DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-28a3bfaa-479d-e311-b77c-005056801da1-dda3108b-5fbf-4c28-afd1-fec18e021e7a,28a3bfaa-479d-e311-b77c-005056801da1,dda3108b-5fbf-4c28-afd1-fec18e021e7a,Add within 20 using properties of operations,Add within 1000 using one of various strategies,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1aefea77-8247-42ba-a439-107f4fee981d-4c66ef8c-a516-4a27-8f28-c0548a75bee4,4c66ef8c-a516-4a27-8f28-c0548a75bee4,1aefea77-8247-42ba-a439-107f4fee981d,"Subtract a multiple of 10 from a multiple of 10 in the range 10 to 90, using various methods",Subtract within 1000 using one of various strategies,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-2421fe16-aa89-4bb6-a12d-611be1a3ded5-9243babc-3d83-43e2-ae93-298a3f8470e0,9243babc-3d83-43e2-ae93-298a3f8470e0,2421fe16-aa89-4bb6-a12d-611be1a3ded5,Fluently add and subtract within 10 using any strategy,Fluently add and subtract whole numbers within 100 using various strategies,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1aefea77-8247-42ba-a439-107f4fee981d-2421fe16-aa89-4bb6-a12d-611be1a3ded5,1aefea77-8247-42ba-a439-107f4fee981d,2421fe16-aa89-4bb6-a12d-611be1a3ded5,Subtract within 1000 using one of various strategies,Fluently add and subtract whole numbers within 100 using various strategies,DISTINCT,0.9,0.49999999999999994,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-18d24a48-7a27-4de4-afe3-00dfb74955f4-e00ba8a1-6b9e-4641-afd1-5a951e577bd6,18d24a48-7a27-4de4-afe3-00dfb74955f4,e00ba8a1-6b9e-4641-afd1-5a951e577bd6,Count back by ones from a number within 30,"Count backward by tens and hundreds from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1aefea77-8247-42ba-a439-107f4fee981d-a0a3bfaa-479d-e311-b77c-005056801da1,1aefea77-8247-42ba-a439-107f4fee981d,a0a3bfaa-479d-e311-b77c-005056801da1,Subtract within 1000 using one of various strategies,Subtract 10 or 100 from a number between 100-900 using mental math,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4dbec51a-a39f-e311-9503-005056801da1-b25a00f4-468a-484d-973d-16d56ef78edf,b25a00f4-468a-484d-973d-16d56ef78edf,4dbec51a-a39f-e311-9503-005056801da1,Read an object graph,Read a box plot,DISTINCT,0.9,0.38999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4dbec51a-a39f-e311-9503-005056801da1-f5bdc51a-a39f-e311-9503-005056801da1,f5bdc51a-a39f-e311-9503-005056801da1,4dbec51a-a39f-e311-9503-005056801da1,Read a pictograph (1 symbol = 1 object),Read a box plot,DISTINCT,0.9,0.38999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-41bec51a-a39f-e311-9503-005056801da1-42bec51a-a39f-e311-9503-005056801da1,41bec51a-a39f-e311-9503-005056801da1,42bec51a-a39f-e311-9503-005056801da1,Determine the mode(s) of a set of data,Determine the median of a set of data,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-57bac51a-a39f-e311-9503-005056801da1-6fa3bfaa-479d-e311-b77c-005056801da1,57bac51a-a39f-e311-9503-005056801da1,6fa3bfaa-479d-e311-b77c-005056801da1,Count back by ones from a number less than 20,Count orally up to 120 from a number less than 120,DISTINCT,0.9,0.42000000000000004,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02bec51a-a39f-e311-9503-005056801da1-3bbec51a-a39f-e311-9503-005056801da1,02bec51a-a39f-e311-9503-005056801da1,3bbec51a-a39f-e311-9503-005056801da1,"Use a bar graph with a y-axis scale by 2s, 5s, or 10s to represent data",Use a histogram to represent data,DISTINCT,0.9,0.49714285714285716,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3bbec51a-a39f-e311-9503-005056801da1-ffbdc51a-a39f-e311-9503-005056801da1,ffbdc51a-a39f-e311-9503-005056801da1,3bbec51a-a39f-e311-9503-005056801da1,Use a pictograph to represent data (1 symbol = more than 1 object),Use a histogram to represent data,DISTINCT,0.9,0.49999999999999994,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-35a3bfaa-479d-e311-b77c-005056801da1-a0f3d040-0044-4e69-81ed-2d7dd2739c3d,a0f3d040-0044-4e69-81ed-2d7dd2739c3d,35a3bfaa-479d-e311-b77c-005056801da1,Determine the mean absolute deviation for a data set,Determine if an addition or subtraction equation within 20 is true or false,DISTINCT,0.9,0.39,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-71bac51a-a39f-e311-9503-005056801da1-74bac51a-a39f-e311-9503-005056801da1,71bac51a-a39f-e311-9503-005056801da1,74bac51a-a39f-e311-9503-005056801da1,Relate a picture model to a basic subtraction fact,Relate a number-line model to a basic subtraction fact,COMPLEMENTARY,0.5599999999999999,0.54,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-8b46578e-1fb2-476b-a596-999768dd4122-e00ba8a1-6b9e-4641-afd1-5a951e577bd6,8b46578e-1fb2-476b-a596-999768dd4122,e00ba8a1-6b9e-4641-afd1-5a951e577bd6,Count on by tens from a number within 120,"Count backward by tens and hundreds from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.56,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-bd9e3723-f10f-4d8b-a747-971934495242-e4f69ba5-9d42-404d-8a6c-0aa17f7594b9,bd9e3723-f10f-4d8b-a747-971934495242,e4f69ba5-9d42-404d-8a6c-0aa17f7594b9,Establish a setting and situation in eighth-grade narrative writing,Establish and maintain a consistent narrative perspective in eighth-grade narrative writing,DISTINCT,0.9,0.36000000000000004,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-00bec51a-a39f-e311-9503-005056801da1-558c10db-6b9f-491d-a8ee-236525ed7959,00bec51a-a39f-e311-9503-005056801da1,558c10db-6b9f-491d-a8ee-236525ed7959,Answer a question using information from a pictograph (1 symbol = more than 1 object),Answer a question using information from box plots,COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f2bdc51a-a39f-e311-9503-005056801da1-f5bdc51a-a39f-e311-9503-005056801da1,f2bdc51a-a39f-e311-9503-005056801da1,f5bdc51a-a39f-e311-9503-005056801da1,Read a picture graph,Read a pictograph (1 symbol = 1 object),DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6ddd8073-4902-47ca-8129-2b82f12126b4-f61b8ae0-f622-4a10-93b3-8708500b5fb3,6ddd8073-4902-47ca-8129-2b82f12126b4,f61b8ae0-f622-4a10-93b3-8708500b5fb3,Count on by tens from a number within 100,"Count backward by ones from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.52,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3885dffd-a47f-43ce-ace3-3e5a8f2e3544-a072d817-17d7-491e-81b2-f23fdf9ab821,a072d817-17d7-491e-81b2-f23fdf9ab821,3885dffd-a47f-43ce-ace3-3e5a8f2e3544,Use transitions to signal new settings in seventh-grade narrative writing,Use transitions to signal new settings in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-2696c879-7374-4a1f-b7db-69cbc9114fe2-3aa3bfaa-479d-e311-b77c-005056801da1,2696c879-7374-4a1f-b7db-69cbc9114fe2,3aa3bfaa-479d-e311-b77c-005056801da1,Determine whether a group of up to 40 objects has an odd or even number of members,Determine whether a group of up to 20 objects has an odd or even number of members,COMPLEMENTARY,0.5599999999999999,0.693,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-5cbcb862-476e-4ff3-b929-ba8a7631465d-7d8bc720-5b3d-4a9d-bd4c-aa1f9bdd5329,5cbcb862-476e-4ff3-b929-ba8a7631465d,7d8bc720-5b3d-4a9d-bd4c-aa1f9bdd5329,Collect data with up to three categories,Collect bivariate data,COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-18d24a48-7a27-4de4-afe3-00dfb74955f4-8aa3bfaa-479d-e311-b77c-005056801da1,18d24a48-7a27-4de4-afe3-00dfb74955f4,8aa3bfaa-479d-e311-b77c-005056801da1,Count back by ones from a number within 30,Count on by ones from a number within 1000,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-74bac51a-a39f-e311-9503-005056801da1-e11113b1-d04b-4dd0-bea6-3bacc665e890,74bac51a-a39f-e311-9503-005056801da1,e11113b1-d04b-4dd0-bea6-3bacc665e890,Relate a number-line model to a basic subtraction fact,Relate a number line model to an addition or subtraction fact within 20,COMPLEMENTARY,0.5599999999999999,0.5800000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f4bdc51a-a39f-e311-9503-005056801da1-f7bdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,f7bdc51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph,Answer a question using information from a pictograph (1 symbol = 1 object),COMPLEMENTARY,0.5599999999999999,0.5142857142857142,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6fa3bfaa-479d-e311-b77c-005056801da1-8b46578e-1fb2-476b-a596-999768dd4122,6fa3bfaa-479d-e311-b77c-005056801da1,8b46578e-1fb2-476b-a596-999768dd4122,Count orally up to 120 from a number less than 120,Count on by tens from a number within 120,DISTINCT,0.9,0.42000000000000004,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4bbec51a-a39f-e311-9503-005056801da1-f1bdc51a-a39f-e311-9503-005056801da1,f1bdc51a-a39f-e311-9503-005056801da1,4bbec51a-a39f-e311-9503-005056801da1,Answer a question using information from a 2-category tally chart,Answer a question using information from a scatter plot,DISTINCT,0.9,0.36428571428571427,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02bec51a-a39f-e311-9503-005056801da1-175f65db-8c6c-4ad6-8103-5ec4788ed964,175f65db-8c6c-4ad6-8103-5ec4788ed964,02bec51a-a39f-e311-9503-005056801da1,Use a picture graph or pictograph to represent groups of objects (1 symbol = 1 object),"Use a bar graph with a y-axis scale by 2s, 5s, or 10s to represent data",DISTINCT,0.9,0.45999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1aefea77-8247-42ba-a439-107f4fee981d-a5bac51a-a39f-e311-9503-005056801da1,1aefea77-8247-42ba-a439-107f4fee981d,a5bac51a-a39f-e311-9503-005056801da1,Subtract within 1000 using one of various strategies,Subtract within 100 using one of various strategies,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-297d63d8-2400-e411-9e54-005056801da1-9fa3bfaa-479d-e311-b77c-005056801da1,297d63d8-2400-e411-9e54-005056801da1,9fa3bfaa-479d-e311-b77c-005056801da1,Add a two-digit number and ones using concrete objects and pictorial representations,Add 10 or 100 to a number between 100-900 using mental math,DISTINCT,0.9,0.49999999999999994,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-7ba3bfaa-479d-e311-b77c-005056801da1-7ca3bfaa-479d-e311-b77c-005056801da1,7ba3bfaa-479d-e311-b77c-005056801da1,7ca3bfaa-479d-e311-b77c-005056801da1,Add 10 to a 2-digit number using mental math,Subtract 10 from a 2-digit number using mental math,COMPLEMENTARY,0.5599999999999999,0.52,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-7512e48c-578a-40ce-b90d-0d974e075ed9-bd9e3723-f10f-4d8b-a747-971934495242,7512e48c-578a-40ce-b90d-0d974e075ed9,bd9e3723-f10f-4d8b-a747-971934495242,Establish a setting and situation in seventh-grade narrative writing,Establish a setting and situation in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1210f61e-e69f-e311-9503-005056801da1-1710f61e-e69f-e311-9503-005056801da1,1210f61e-e69f-e311-9503-005056801da1,1710f61e-e69f-e311-9503-005056801da1,Describe characters using key details,Describe major and minor characters and their traits using key details,COMPLEMENTARY,0.5599999999999999,0.6200000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-01bec51a-a39f-e311-9503-005056801da1-febdc51a-a39f-e311-9503-005056801da1,01bec51a-a39f-e311-9503-005056801da1,febdc51a-a39f-e311-9503-005056801da1,"Read a bar graph with a <i>y</i>-axis scale by 2s, 5s, or 10s",Read a pictograph (1 symbol = more than 1 object),DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-71acbbfa-bd28-4348-b0ac-319aff6e0578-c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,71acbbfa-bd28-4348-b0ac-319aff6e0578,c5875a7d-6d96-4a63-8ffa-d52a07b8f5f1,Add up to four 2-digit numbers using various strategies,Add within 1000 using pictures or concrete models,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6ddd8073-4902-47ca-8129-2b82f12126b4-a7ca3027-9a2c-4a18-98d6-c7bb8c940c9c,6ddd8073-4902-47ca-8129-2b82f12126b4,a7ca3027-9a2c-4a18-98d6-c7bb8c940c9c,Count on by tens from a number within 100,Count backward orally by ones from a number between 20 and 120,DISTINCT,0.9,0.4,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-460932aa-5c89-4482-ab7e-f84ce6d770de-51009dd8-27c3-429f-b4af-7ce9c4f0cc68,460932aa-5c89-4482-ab7e-f84ce6d770de,51009dd8-27c3-429f-b4af-7ce9c4f0cc68,Ask a question that can be answered by gathering data,Formulate a statistical question involving univariate data,DISTINCT,0.9,0.33,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-8aa3bfaa-479d-e311-b77c-005056801da1-8b46578e-1fb2-476b-a596-999768dd4122,8b46578e-1fb2-476b-a596-999768dd4122,8aa3bfaa-479d-e311-b77c-005056801da1,Count on by tens from a number within 120,Count on by ones from a number within 1000,COMPLEMENTARY,0.5599999999999999,0.52,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6ddd8073-4902-47ca-8129-2b82f12126b4-e00ba8a1-6b9e-4641-afd1-5a951e577bd6,6ddd8073-4902-47ca-8129-2b82f12126b4,e00ba8a1-6b9e-4641-afd1-5a951e577bd6,Count on by tens from a number within 100,"Count backward by tens and hundreds from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.56,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
