SKILL_ID,SKILL_NAME,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,AUTHORITY,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,COMPLEXITY_LEVEL,PREREQUISITE_SKILL_ID,IS_SPIRAL_SKILL
932c35ab-0317-46c7-b398-65071b638d14,"Recognize that a syllable can consist of a single vowel (e.g., a-mo; mí-o; dí-a; vi-ví-a; a-brí-a; o-jo; u-ña; e-so)",Kindergarten,K,Phonemes,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,1,,False
b30ff61e-e69f-e311-9503-005056801da1,"Isolate and distinguish short vowel sounds in single-syllable words in spoken language (e.g., from a verbal prompt, identify that <i>hat</i> has a different middle vowel sound than <i>hit</i>)",Kindergarten,K,Phonemes,English Language Arts,Unknown,grade-progression,SB-0067,1,,True
e69bf44d-d55e-4dab-bac0-481790fcffe8,"With support, recognize which segment of a word is left off when spoken aloud (e.g., recognize that the /p/ is left off when “icnic” is spoken)",Pre-K,PK,Phonemes,English Language Arts,Unknown,unique,,0,,False
402005a1-faaf-4b23-b9c5-cf3d242c8fd9,Count phonemes in single-syllable words,Grade 2,2,Phonemes,English Language Arts,Unknown,unique,,3,,False
86114d2b-fff3-414c-a824-0263e4565c90,Substitute medial vowels in written single-syllable words,Grade 2,2,Phonemes,English Language Arts,South Carolina College- and Career-Ready Standards English Language Arts,unique,,3,,False
7d314c9c-a69f-e311-9503-005056801da1,"Add or substitute initial, final, or medial vowel phonemes in order to produce new words in spoken language (e.g., change /a/ in <i>pan</i> to /e/ to make <i>pen</i>)",Grade 1,1,Phonemes,English Language Arts,Unknown,unique,,2,,False
b7f1c29b-1dbf-4043-a1c5-fab4f904ef7b,"Substitute initial or final phonemes in order to produce new words in spoken language (e.g., create a new word from <i>masa</i> by changing the initial sound to /p/; create a new word from<i>pasa</i> by changing the final sound to /o/)",Kindergarten,K,Phonemes,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,1,,False
de8738dc-5eb2-4927-9b78-feb51bc32902,"Distinguish when phonemes are changed in single-syllable words to form new words (e.g., from a verbal prompt, identify that <i>hat</i> becomes <i>ham</i>)",Pre-K,PK,Phonemes,English Language Arts,Unknown,unique,,0,,False
b10ff61e-e69f-e311-9503-005056801da1,"Recognize, identify, and produce groups of words that begin with the same initial sound (i.e., alliterative words)",Kindergarten,K,Phonemes,English Language Arts,Unknown,state-variant,SA-0054,1,,False
63db6cef-00a4-464d-9121-a51a3a7b0ef9,"Manipulate phonemes one at a time to show addition, deletion, substitution, reversal, or resequencing of sounds in words or blends",Grade 3,3,Phonemes,English Language Arts,Unknown,grade-progression,SB-0066,4,159bb6a1-27cf-4a15-94f8-47e0665a2a5c,True
6810f61e-e69f-e311-9503-005056801da1,"With prompting and support, identify the author and illustrator of a story and explain their roles",Kindergarten,K,Point of View,English Language Arts,Unknown,unique,,1,,False
9f10f61e-e69f-e311-9503-005056801da1,"Compare and contrast the effects of different points of view (e.g., first/third person, limited/omniscient, subjective/objective) on the plot or on the reader's perception",Grade 8,8,Point of View,English Language Arts,Unknown,unique,,9,,False
62d49cab-5373-44e8-89c3-df55fa24e771,Describe how the narrator’s perspective influences descriptions and events in a fifth-grade literary text,Grade 5,5,Point of View,English Language Arts,Unknown,unique,,6,,False
a410f61e-e69f-e311-9503-005056801da1,"Analyze how first- or third-person narration and/or multiple narrators affect a text's meaning (e.g., explain how a narrator's voice affects characterization, plot, and tone)",Grade 9,9,Point of View,English Language Arts,Unknown,unique,,10,,False
aac24a89-64b6-4503-be0b-6dbf9de98355,Describe how the speaker’s perspective influences a poem in a fifth-grade literary text,Grade 5,5,Point of View,English Language Arts,Unknown,unique,,6,,False
7110f61e-e69f-e311-9503-005056801da1,"Explain who is telling a story (i.e., the first-person narrator)",Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
b111e764-effb-455c-83ea-1596ecb7714b,"Explain the different forms of third-person point of view (i.e., omniscient versus limited) used in literature",Grade 5,5,Point of View,English Language Arts,Unknown,unique,,6,,False
a710f61e-e69f-e311-9503-005056801da1,Identify the cultural perspective reflected in a work of literature from outside the United States,Grade 9,9,Point of View,English Language Arts,Unknown,grade-progression,SB-0068,10,,True
22334c9c-a69f-e311-9503-005056801da1,Identify the narrator in a story or poem told from the first person point of view,Grade 3,3,Point of View,English Language Arts,Unknown,unique,,4,,False
18334c9c-a69f-e311-9503-005056801da1,Understand that a story is told by a narrator,Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
bc10f61e-e69f-e311-9503-005056801da1,"Identify and analyze satire, sarcasm, irony, and understatement in literary texts to explain the text's underlying meaning",Grade 12,12,Point of View,English Language Arts,Unknown,unique,,13,,False
8710f61e-e69f-e311-9503-005056801da1,"Describe the narrator's or speaker's point of view in a story and how it affects the information revealed about characters and events (e.g., retell a story from the point of view of different characters)",Grade 5,5,Point of View,English Language Arts,Unknown,unique,,6,,False
9410f61e-e69f-e311-9503-005056801da1,"Analyze how point of view influences the way the story is told, and how the author develops the narrator (e.g., how Robert Cormier slowly reveals the narrator's reality in <i>I Am the Cheese</i>)",Grade 7,7,Point of View,English Language Arts,Unknown,unique,,8,,False
95334c9c-a69f-e311-9503-005056801da1,"Evaluate the influence of point of view, and analyze the effect of multiple narrators or a shifting point of view",Grade 12,12,Point of View,English Language Arts,Unknown,unique,,13,,False
6c10f61e-e69f-e311-9503-005056801da1,Identify who is telling a story when prompted at different points in the text,Grade 1,1,Point of View,English Language Arts,Unknown,unique,,2,,False
bd5c0fe7-eae8-4456-8f4c-dda6b28aff27,Describe the narrator's point of view in a story and how it affects the information revealed about characters and events,Grade 4,4,Point of View,English Language Arts,Unknown,unique,,5,,False
253e9e18-4a85-4828-8d17-f3c8d1a20e9c,Identify the cultural perspective reflected in literary works,Grade 9,9,Point of View,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,10,,False
e6b3eb37-2061-4c85-a540-f257cecf5c9b,Recognize the difference between first- and third-person point of view,Grade 3,3,Point of View,English Language Arts,Unknown,grade-progression,SB-0069,4,,True
9d672964-e331-425b-8765-9509938d517f,"Compare and contrast the effects of different forms of narration (e.g., interior monologue, shifting points of view, ironic distance between author and narrator) across various genres of fiction",Grade 12,12,Point of View,English Language Arts,South Carolina College- and Career-Ready Standards English Language Arts,unique,,13,,False
a010f61e-e69f-e311-9503-005056801da1,"Analyze how dramatic irony (i.e., when something is known to the audience or reader but unknown to the characters) or other devices create effects such as suspense or humor",Grade 8,8,Point of View,English Language Arts,Unknown,unique,,9,,False
5d334c9c-a69f-e311-9503-005056801da1,Analyze how the use of multiple narrators affects a text,Grade 8,8,Point of View,English Language Arts,Unknown,unique,,9,,False
b410f61e-e69f-e311-9503-005056801da1,"Analyze how the author develops the narrator's or character's point of view, and explain how the author's viewpoint differs from the narrator's or speaker's (e.g., unreliable narrator, irony)",Grade 11,11,Point of View,English Language Arts,Unknown,unique,,12,,False
11f8080d-1d5b-4787-9dad-3b2b167e92f6,Compare and contrast the narrative points of view of different stories,Grade 4,4,Point of View,English Language Arts,Unknown,unique,,5,,False
ae10f61e-e69f-e311-9503-005056801da1,Analyze how the cultural perspective reflected in a work of literature from outside the United States shapes the text,Grade 10,10,Point of View,English Language Arts,Unknown,grade-progression,SB-0068,11,a710f61e-e69f-e311-9503-005056801da1,True
bb10f61e-e69f-e311-9503-005056801da1,Analyze the difference between the narrator's point of view and the author's implied point of view especially in a text in which there is ironic distance between the author and narrator,Grade 12,12,Point of View,English Language Arts,Unknown,unique,,13,,False
d3b761ba-6a45-4e0a-a17b-9dcca066d880,"Analyze how point of view influences the way the story is told, and how the author develops the narrator (e.g., ""La muerte de Artemio Cruz"" by Carlos Fuentes o ""El hombre"" by Juan Rulfo)",Grade 7,7,Point of View,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,8,,False
e0982409-f7d0-4c51-8993-122d94f2d5a5,Distinguish one character’s perspective from another's in a second-grade literary text,Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
8e10f61e-e69f-e311-9503-005056801da1,"Explain how point of view influences the way the story is told and how the author develops the point of view of the narrator or the speaker (e.g., what the narrative descriptions reveal about the narrator)",Grade 6,6,Point of View,English Language Arts,Unknown,unique,,7,,False
7810f61e-e69f-e311-9503-005056801da1,"Describe the narrator's or a character's viewpoint or opinion and distinguish it from one's own (e.g., do you agree with this character?)",Grade 3,3,Point of View,English Language Arts,Unknown,unique,,4,,False
9510f61e-e69f-e311-9503-005056801da1,"Analyze how the author develops and contrasts different characters or narrators within the text (e.g., how two characters may see a situation differently)",Grade 7,7,Point of View,English Language Arts,Unknown,unique,,8,,False
ad10f61e-e69f-e311-9503-005056801da1,"Analyze how the author develops the narrator's point of view, and how the author's choices about point of view affect a text's meaning (e.g., use of persona, unreliable narrator, multiple narrators)",Grade 10,10,Point of View,English Language Arts,Unknown,unique,,11,,False
4a334c9c-a69f-e311-9503-005056801da1,"Identify the point of view (e.g., first/third person, limited/omniscient, subjective/objective)",Grade 7,7,Point of View,English Language Arts,Unknown,unique,,8,,False
80334c9c-a69f-e311-9503-005056801da1,"Evaluate how a work of fiction is affected by voice, persona, and narrator",Grade 10,10,Point of View,English Language Arts,Unknown,unique,,11,,False
9497a138-a131-4996-828d-85f2452e29fe,Explain the difference between first- and third-person narrative point of view,Grade 4,4,Point of View,English Language Arts,Unknown,grade-progression,SB-0069,5,e6b3eb37-2061-4c85-a540-f257cecf5c9b,True
8110f61e-e69f-e311-9503-005056801da1,"Explain the difference between first- and third-person narration (e.g., recognize whether or not the narrator is a character in the story), and compare and contrast the narrative points of view of different stories",Grade 4,4,Point of View,English Language Arts,Unknown,unique,,5,,False
bc7a04c8-09db-4205-a3ca-d9db395f85ea,Analyze how the cultural perspective reflected in a work of literature shapes the text,Grade 10,10,Point of View,English Language Arts,Unknown,grade-progression,SB-0068,11,ae10f61e-e69f-e311-9503-005056801da1,True
0b497244-a0dd-476b-a3c4-a28649df854a,Describe the narrator of a story or the speaker of a poem,Grade 4,4,Point of View,English Language Arts,Minnesota K-12 Academic Standards in English Language Arts,unique,,5,,False
9e10f61e-e69f-e311-9503-005056801da1,"Analyze how the narrator's point of view and characterization affect the telling of the narrative (e.g., a biased, unreliable, or impaired first-person narrator)",Grade 8,8,Point of View,English Language Arts,Unknown,unique,,9,,False
7310f61e-e69f-e311-9503-005056801da1,"Identify a character's opinions or ideas (e.g., what does Sarah think about helping in the garden?)",Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
7210f61e-e69f-e311-9503-005056801da1,"Acknowledge which character is speaking lines of dialogue at different points in a story (e.g., read with a different voice for different characters)",Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
ed2d9061-78b1-4e4b-a60d-f9c2201fe009,Describe how the narrator's point of view influences a third-grade story,Grade 3,3,Point of View,English Language Arts,Unknown,grade-progression,SB-0070,4,96b07d15-b9ce-4a4e-88bb-9a6865aec68c,True
6f3dc225-3800-e411-9e54-005056801da1,"Analyze, compare, and contrast viewpoints and purposes, both within a literary text and between literary texts",Grade 9,9,Point of View,English Language Arts,Unknown,unique,,10,,False
8b334c9c-a69f-e311-9503-005056801da1,"Analyze how the author develops the point of view and how it shapes a work (e.g., use of multiple narrators or a shifting point of view)",Grade 11,11,Point of View,English Language Arts,Unknown,unique,,12,,False
8a394e50-40fc-49d9-ad38-ea656845f2c1,Compare the perspectives of different characters within a text,Grade 4,4,Point of View,English Language Arts,North Dakota English Language Arts Content Standards,unique,,5,,False
29a865f2-7e2c-40c6-8e9e-be19bc934997,Distinguish between the narrator’s perspective or opinion and those of the characters in a third-grade literary text,Grade 3,3,Point of View,English Language Arts,Unknown,unique,,4,,False
96b07d15-b9ce-4a4e-88bb-9a6865aec68c,Describe how the narrator's first-person point of view influences a second-grade literary text,Grade 2,2,Point of View,English Language Arts,Unknown,grade-progression,SB-0070,3,,True
2af22fbc-6a43-463a-8b3f-ef8d4de974ad,Distinguish between the poet and speaker of a poem,Grade 5,5,Point of View,English Language Arts,Unknown,unique,,6,,False
d0f7167c-6232-43ca-8e09-1723faeacd74,"Identify a character's opinions or ideas (e.g., ¿Qué piensa Isabel acerca de ayudar en el jardín?)",Grade 2,2,Point of View,English Language Arts,Unknown,unique,,3,,False
ee991b0d-5426-4b2c-a573-1a42d03597d8,"Understand the difference between the author and the narrator or speaker of a literary text (e.g., a story is written by an author and told by a narrator)",Grade 2,2,Point of View,English Language Arts,Wisconsin Standards for English Language Arts,unique,,3,,False
52324c9c-a69f-e311-9503-005056801da1,"Make and check predictions by using prior knowledge, ideas from the text, text features, and obvious foreshadowing clues",Grade 4,4,Prediction,English Language Arts,Unknown,unique,,5,,False
3b41c225-3800-e411-9e54-005056801da1,"Use other reading experience or prior knowledge to support simple predictions about characters and events (e.g., with support, use knowledge of books by the same author or with similar themes/settings)",Grade 1,1,Prediction,English Language Arts,Unknown,unique,,2,,False
1b324c9c-a69f-e311-9503-005056801da1,"Make predictions about what will happen next and confirm predictions by using key words (e.g., next, then)",Grade 1,1,Prediction,English Language Arts,Unknown,unique,,2,,False
1d11f61e-e69f-e311-9503-005056801da1,"Make predictions based on understanding of relationships between a series of events, ideas, and steps in an informational text",Grade 2,2,Prediction,English Language Arts,Unknown,unique,,3,,False
0a324c9c-a69f-e311-9503-005056801da1,"Make predictions based on the cover, title, and illustrations",Kindergarten,K,Prediction,English Language Arts,Unknown,unique,,1,,False
9a324c9c-a69f-e311-9503-005056801da1,"Make predictions based on evidence in the text, and predict different outcomes if variables were to be changed",Grade 7,7,Prediction,English Language Arts,Unknown,unique,,8,,False
48a4a21f-8331-42c6-b652-476eb4ee640b,"Recognize and join in with recurring wording and predictable phrases in stories and poems (e.g., <i>Soplaré y soplaré</i>, <i>La pequeña oruga glotona</i>, <i>La ratita presumida</i>)",Kindergarten,K,Prediction,English Language Arts,Unknown,unique,,1,,False
7b324c9c-a69f-e311-9503-005056801da1,Make predictions and locate evidence in the text to support the predictions,Grade 6,6,Prediction,English Language Arts,Unknown,unique,,7,,False
ba324c9c-a69f-e311-9503-005056801da1,"Make and adjust predictions based on evidence in the text (e.g., author's tone, character traits) and on prior knowledge, and explain why a prediction makes sense",Grade 9,9,Prediction,English Language Arts,Unknown,unique,,10,,False
899a7776-ca0a-47ae-9835-fb48756d2f48,"Make predictions about what will happen next and confirm predictions by using key words (e.g., después, entonces)",Grade 1,1,Prediction,English Language Arts,Unknown,unique,,2,,False
c13dc225-3800-e411-9e54-005056801da1,"Begin to make simple predictions about the events in an unfamiliar story read independently or heard read aloud (e.g., suggest how the story might end)",Pre-K,PK,Prediction,English Language Arts,Unknown,unique,,0,,False
27324c9c-a69f-e311-9503-005056801da1,"Make predictions about texts by using story repetition, transition words, and text features such as tables of contents, and explain whether the predictions were correct",Grade 2,2,Prediction,English Language Arts,Unknown,unique,,3,,False
e9324c9c-a69f-e311-9503-005056801da1,"Make complex predictions based on evidence in the text; connect the ideas to other texts or situations (e.g., like Hamlet, this character hesitates to act)",Grade 11,11,Prediction,English Language Arts,Unknown,unique,,12,,False
07334c9c-a69f-e311-9503-005056801da1,"Analyze information given in the text to make a prediction about a related situation (e.g., apply political model to related historical event, predict character behavior based on archetypal character)",Grade 12,12,Prediction,English Language Arts,Unknown,unique,,13,,False
3abcfcd4-0d12-4f58-b02b-9219c225109a,"Make complex predictions based on evidence in the text; connect the ideas to other texts or situations (e.g., como el Quijote, este otro personaje se enfrenta a los problemas de la vida)",Grade 11,11,Prediction,English Language Arts,Unknown,unique,,12,,False
d1324c9c-a69f-e311-9503-005056801da1,Analyze why a predicted outcome is or is not plausible by using evidence from text content and organization,Grade 10,10,Prediction,English Language Arts,Unknown,unique,,11,,False
67324c9c-a69f-e311-9503-005056801da1,Confirm or refute predictions and make adjustments by weighing information against prior experience and knowledge of the text,Grade 5,5,Prediction,English Language Arts,Unknown,unique,,6,,False
11324c9c-a69f-e311-9503-005056801da1,"Recognize and join in with recurring wording and predictable phrases in stories and poems (e.g., ""Sam I am"" from ""Green Eggs and Ham""; ""I'll huff and I'll puff"")",Kindergarten,K,Prediction,English Language Arts,Unknown,unique,,1,,False
34324c9c-a69f-e311-9503-005056801da1,"Make predictions about texts based on chapter titles, headings, tables of contents, story patterns, and relationships between events and ideas, and explain whether these predictions are correct",Grade 3,3,Prediction,English Language Arts,Unknown,unique,,4,,False
af324c9c-a69f-e311-9503-005056801da1,"Make and adjust detailed predictions about content (e.g., development of ideas, topics, events, themes), author's purpose, and text organization by using prior knowledge, text features, and structure, and by previewing and questioning the text",Grade 8,8,Prediction,English Language Arts,Unknown,unique,,9,,False
73658b1e-d420-4d3f-9ba9-9163f0e6554f,"Recognize how the spelling accent distinguishes the pronunciation of two words that are written the same (e.g., <i>papa</i> - <i>papá</i>; <i>paso</i> - <i>pasó</i>)",Kindergarten,K,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,1,,False
64314c9c-a69f-e311-9503-005056801da1,Understand that words are specific sequences of letters that carry meaning,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
9c0ff61e-e69f-e311-9503-005056801da1,"Compare the lengths of different words based on how many letters they contain (e.g., explain that <i>sit</i> is longer than <i>it</i> because <i>sit</i> has more letters)",Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
a70ff61e-e69f-e311-9503-005056801da1,Identify the dialogue that quotation marks indicate,Grade 1,1,Print Concepts,English Language Arts,Unknown,state-variant,SA-0056,2,,False
6f37a2c6-7185-4dfd-86fd-37f26d60ca3c,"Discriminate between spoken sentences, words, and syllables",Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
9d0ff61e-e69f-e311-9503-005056801da1,Clap and count the number of words in a given sentence,Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
8d7eccde-2acd-472f-b37b-896c1623fee5,Correctly form printed letters with appropriate word and sentence spacing,Grade 2,2,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0071,3,5cc49789-7b9d-41c3-9a3a-87b5fb83d938,True
abc9ff21-affa-4ea4-8512-65e34e289580,"Demonstrate understanding that a single syllable may also be a word (e.g., mi, me, si, su)",Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
f8ae63ab-787d-425b-b021-d223f0157bbc,"Recognize that a written accent (spelling accent) is a mark, called a tilde, placed above a vowel, and that the marked syllable is emphasized in pronunciation",Kindergarten,K,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,grade-progression,SB-0135,1,,True
7e1e88cf-a886-45a3-9e22-e0dc6757c0da,Distinguish between vowels and consonants and recognize that only vowels carry a written accent,Grade 1,1,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,2,,False
673127d9-b229-49de-a5f7-f4f46b5205a2,"Distinguish between real and nonsense words (e.g., pick the word that is made-up: cat, dog, smu)",Pre-K,PK,Print Concepts,English Language Arts,South Carolina College- and Career-Ready Standards English Language Arts,unique,,0,,False
9b1c0485-b4c3-4985-8f2d-1aaa3579397e,Demonstrate some awareness of basic print concepts through activities such as pretending to read books,Pre-K,PK,Print Concepts,English Language Arts,Pennsylvania Core Standards for English Language Arts,unique,,0,,False
6895bc37-e1db-4f31-9e39-091be2579595,Recognize one's first name in print,Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
59c680cc-169f-4678-9885-b8981eb86b9a,Develop handwriting by accurately forming all cursive letters,Grade 2,2,Print Concepts,English Language Arts,Unknown,unique,,3,,False
9949b672-deed-4fa7-bc73-dae4e52fe63e,Correctly form printed letters and practice cursive letters with appropriate word and sentence spacing,Grade 3,3,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0071,4,8d7eccde-2acd-472f-b37b-896c1623fee5,True
9f0ff61e-e69f-e311-9503-005056801da1,"Distinguish between similarly spelled words that have different letters (e.g., pick the word that is different from the others in: <i>an</i>, <i>as</i>, <i>an</i>)",Kindergarten,K,Print Concepts,English Language Arts,Unknown,state-variant,SA-0057,1,,False
8c7d18ed-b55a-4211-8016-e1b223745186,"Correctly form printed and cursive words with appropriate letter, word, and sentence spacing",Grade 5,5,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0071,6,deaefb75-bb6b-4886-89cc-718b5a44482b,True
2ce6d7d4-0ec7-4a9b-9aa5-195b54822847,"Recognize that the written accent sometimes indicates a different meaning in words that are written with the same letters (e.g., si, sí; te, té; tu, tú), in which case it is called a diacritical accent",Grade 1,1,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,2,,False
63314c9c-a69f-e311-9503-005056801da1,"Know that spaces separate words (e.g., recognize the difference between <i>Thecatsleeps.</i> and <i>The cat sleeps.</i>)",Kindergarten,K,Print Concepts,English Language Arts,Unknown,state-variant,SA-0058,1,,False
a50ff61e-e69f-e311-9503-005056801da1,"Locate the capital letter that begins a sentence, and the period, question mark, or exclamation point that ends it",Grade 1,1,Print Concepts,English Language Arts,Unknown,unique,,2,,False
1ea10be3-5322-479a-905a-26b536ec6c58,Distinguish between print and pictures,Kindergarten,K,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0018,1,,True
e6e25850-60a2-4972-a202-54f823a0e21e,"Write complete words, thoughts, and answers legibly in cursive, leaving appropriate spaces between words",Grade 3,3,Print Concepts,English Language Arts,Unknown,unique,,4,,False
998026ef-bc5f-4f80-8fa8-9153de63c85b,Read aloud first and last names in print,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
9a0ff61e-e69f-e311-9503-005056801da1,"Understand that letters in print symbolize spoken sounds in words (e.g., students find the letter that starts their name in environmental print and identify the sound it makes)",Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
6c388821-fa53-4d3f-8230-4b2469b0bafe,Distinguish letters from words within written sentences,Kindergarten,K,Print Concepts,English Language Arts,Florida B.E.S.T. Standards for English Language Arts,unique,,1,,False
deaefb75-bb6b-4886-89cc-718b5a44482b,Correctly form printed and cursive letters with appropriate word and sentence spacing,Grade 4,4,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0071,5,9949b672-deed-4fa7-bc73-dae4e52fe63e,True
62314c9c-a69f-e311-9503-005056801da1,Know that a written word carries meaning,Pre-K,PK,Print Concepts,English Language Arts,Pennsylvania Core Standards for English Language Arts,unique,,0,,False
41b334b1-ded5-4942-82d0-9199e8c8f76e,Identify the dialogue that guion largo (raya) indicates,Grade 1,1,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0056,2,,False
a60ff61e-e69f-e311-9503-005056801da1,Distinguish kinds of sentences based on their end punctuation,Grade 1,1,Print Concepts,English Language Arts,Unknown,unique,,2,,False
8c3fdcc9-7cf4-4638-9210-b7430cb20021,"Recognize that the written accent (spelling accent) is a mark, called a tilde, placed on a vowel and indicating where the spoken emphasis of the word falls",Grade 1,1,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,grade-progression,SB-0135,2,f8ae63ab-787d-425b-b021-d223f0157bbc,True
e63b6d45-06d1-4194-91d2-00312d5e30e0,"Explore writing as a way to communicate by engaging in activities such as pretending to write, copying print, drawing, scribbling, and using invented spelling with letters and words",Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
36ebb756-f2b6-4362-8998-0c0db28082fe,"With support, begin to recognize that letters make up words and that words are separated by spaces",Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
970ff61e-e69f-e311-9503-005056801da1,"Read and tell the meaning of familiar signs and symbols in or from the environment (e.g., stop sign, exit sign)",Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
5a314c9c-a69f-e311-9503-005056801da1,Hold a book upright and understand that words are read from left to right and top to bottom,Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
80457249-a60d-4bec-8be9-c4744110fbf6,"Distinguish between similarly spelled two-syllable words that have different letters (e.g., select the word that is different from the others in: <i>casa</i>, <i>casa</i>, <i>masa</i>)",Kindergarten,K,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0057,1,,False
960ff61e-e69f-e311-9503-005056801da1,Associate words with pictorial representations,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
597e4275-08f1-4fcb-bc4b-9ab6e88fc5ad,Order letters from left to right to make words,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
990ff61e-e69f-e311-9503-005056801da1,"Distinguish letters from words (e.g., identify which is a word, not a letter, from choices <i>c</i>, <i>t</i>, <i>cat</i>; identify which is a letter, not a word, from choices <i>this</i>, <i>b</i>, <i>fox</i>)",Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
64ca3366-4d01-42e7-b134-6c5ebe702dca,Begin to recognize the association between spoken and written words,Pre-K,PK,Print Concepts,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,0,,False
b0a873e2-535b-4e94-99bd-0625b1f9396f,"Develop handwriting by printing words, sentences, and answers legibly, leaving appropriate spaces between words",Grade 1,1,Print Concepts,English Language Arts,Unknown,unique,,2,,False
980ff61e-e69f-e311-9503-005056801da1,Track printed words from left to right and top to bottom on a page,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
8e8e464f-d45e-46ed-a738-f17704e37abf,"Know that spaces separate written words (e.g., recognize the difference between <i>Elgatoduerme.</i> y <i>El gato duerme.</i>)",Kindergarten,K,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0058,1,,False
f91bbf64-da83-44d7-96e7-b3eec156e2b4,Demonstrate understanding of how words are different than syllables and that words have meaning whereas their component syllables do not,Kindergarten,K,Print Concepts,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,1,,False
5cd4f71c-c26d-4f7f-92aa-58ba4e59c8ae,"Read a printed text by moving from top to bottom of a page, tracking words from left to right with a return sweep",Grade 1,1,Print Concepts,English Language Arts,Unknown,unique,,2,,False
7ada71ff-6c95-4744-952a-66a3f563a775,Recognize proper nouns by their capitalization,Grade 1,1,Print Concepts,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,2,,False
3f4081d3-60da-44ad-8b89-f5f30fe511a3,Understand and use complex sentences in one's home language and recognize its written form,Pre-K,PK,Print Concepts,English Language Arts,Idaho Content Standards for English Language Arts/Literacy,unique,,0,,False
5cc49789-7b9d-41c3-9a3a-87b5fb83d938,"Correctly form printed letters developing appropriate letter, word, and sentence spacing",Grade 1,1,Print Concepts,English Language Arts,Unknown,grade-progression,SB-0071,2,,True
ac24075a-6efa-499b-9aaf-7c2f00d648de,Understand that a sentence is made up of words and identify sentences in a text,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
5ecd01c5-309a-4966-8550-ff96d613f2b1,"Recognize when commas are used to separate ideas in text to clarify meaning (e.g., serial commas, commas in dates)",Grade 1,1,Print Concepts,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,2,,False
fef5dd41-3baf-4d78-8012-e8824f2662e9,"With support, recognize some familiar sight words in the environment (e.g., cereal boxes, classroom walls)",Pre-K,PK,Print Concepts,English Language Arts,Unknown,unique,,0,,False
85fc357b-c70f-4340-9483-35286043cf3a,Point to separate words to demonstrate understanding of print concepts,Kindergarten,K,Print Concepts,English Language Arts,Unknown,unique,,1,,False
6b40c225-3800-e411-9e54-005056801da1,Read and appreciate English literature by rereading literature and other writing,Grade 9,9,Purpose for Reading,English Language Arts,Unknown,grade-progression,SB-0072,10,,True
